name,family,lookback,side_n,rebalance,split,cagr,total_return,sharpe,max_drawdown,avg_month,worst_month,positive_month_pct,month_ge_10_pct,annual_turnover,stress_cagr,stress_total_return,stress_sharpe,stress_max_drawdown,stress_avg_month,stress_worst_month,stress_positive_month_pct,stress_month_ge_10_pct,stress_annual_turnover
trough_adjusted_reversal_lb90_n2_r7,trough_adjusted_reversal,90,2,7,test,0.22678048564276732,0.3803382382226703,1.112060289324305,-0.11319718578486382,0.01825730261084827,-0.07721373371347962,0.6842105263157895,0.0,39.63216145833333,0.2074794782549121,0.3462463758410441,1.0333000449223742,-0.11391747636855976,0.01691505525764778,-0.07906300030468838,0.631578947368421,0.0,39.63216145833333
trough_adjusted_reversal_lb90_n3_r1,trough_adjusted_reversal,90,3,1,train,-0.38934098925620675,-0.5177008945333311,-1.721583966508054,-0.6145355998558717,-0.03651009031356864,-0.20833756065375875,0.3888888888888889,0.0,71.92268518518519,-0.406703226906848,-0.5378357314509861,-1.829007559640528,-0.6291479210026841,-0.0387867123245614,-0.21079902385863647,0.3888888888888889,0.0,71.92268518518519
trough_adjusted_reversal_lb90_n3_r1,trough_adjusted_reversal,90,3,1,test,0.10756540839138196,0.17481804516861876,0.7031800307428181,-0.1144987982660618,0.009225584207396668,-0.05841042673376273,0.631578947368421,0.0,109.2790798611111,0.060190644752392775,0.0965553777004009,0.43721901873842395,-0.11592684857460867,0.005550548328667287,-0.06256432516290888,0.631578947368421,0.0,109.2790798611111
trough_adjusted_reversal_lb90_n3_r3,trough_adjusted_reversal,90,3,3,train,-0.3792734757356989,-0.5058991011370084,-1.6623549115583092,-0.5827507729225367,-0.03554286629247133,-0.1874478937483931,0.4444444444444444,0.0,35.848611111111104,-0.3881342930821253,-0.5162912022104196,-1.7159501924219382,-0.5904380492688037,-0.036684876507892386,-0.18866939164798124,0.3888888888888889,0.0,35.848611111111104
trough_adjusted_reversal_lb90_n3_r3,trough_adjusted_reversal,90,3,3,test,0.1940094946206936,0.3226393143610302,1.1689010295960005,-0.10941252687514536,0.015346431422379686,-0.06263171896180098,0.7368421052631579,0.0,54.533854166666664,0.16821546125257458,0.2778616317401341,1.033755885753256,-0.11060261004606664,0.013503137680006,-0.06313049055684361,0.7368421052631579,0.0,54.533854166666664
trough_adjusted_reversal_lb90_n3_r7,trough_adjusted_reversal,90,3,7,train,-0.2648822629934815,-0.36552169827801273,-0.955073874138224,-0.5183350129061179,-0.022033069946002334,-0.14311801865954565,0.4444444444444444,0.05555555555555555,21.644444444444446,-0.2712260135263169,-0.37359982540587133,-0.9858624744171756,-0.5237727193400266,-0.022733260369838335,-0.14369975708291838,0.4444444444444444,0.05555555555555555,21.644444444444446
trough_adjusted_reversal_lb90_n3_r7,trough_adjusted_reversal,90,3,7,test,0.3165951010362289,0.5430372825587741,1.790346098179683,-0.10860179880294496,0.023971338463490165,-0.06706306607253687,0.7368421052631579,0.05263157894736842,32.97395833333333,0.2993433627834945,0.5112728308126311,1.707728058287013,-0.10908609140431413,0.022847653427847576,-0.06743620330478994,0.7368421052631579,0.05263157894736842,32.97395833333333
trough_adjusted_reversal_lb180_n1_r1,trough_adjusted_reversal,180,1,1,train,-0.6160870180755958,-0.7571638287531008,-1.9087334131799576,-0.8257159430107537,-0.06662105110452343,-0.379647199455762,0.2777777777777778,0.05555555555555555,75.75555555555556,-0.627587206026156,-0.7678408285830757,-1.9761702005602093,-0.8327863556719837,-0.06900792938336095,-0.38141727710041673,0.2222222222222222,0.05555555555555555,75.75555555555556
trough_adjusted_reversal_lb180_n1_r1,trough_adjusted_reversal,180,1,1,test,-0.05647148288938053,-0.08759295134652767,-0.08154364428133773,-0.2861549793349699,-0.00017529050523339067,-0.1929766742266339,0.631578947368421,0.10526315789473684,128.09114583333331,-0.1036336350271152,-0.15846997144656527,-0.27223942094610465,-0.28787304326326446,-0.00451737623062851,-0.1929766742266339,0.47368421052631576,0.10526315789473684,128.09114583333331
trough_adjusted_reversal_lb180_n1_r3,trough_adjusted_reversal,180,1,3,train,-0.5158349323089633,-0.6577985066961959,-1.4215755357910866,-0.7331289818649066,-0.05017184048855241,-0.29769886900436016,0.4444444444444444,0.05555555555555555,41.93611111111111,-0.5239277160033532,-0.6662210798580671,-1.459363700283792,-0.7392752124534461,-0.05154081486298332,-0.2988632875027104,0.4444444444444444,0.05555555555555555,41.93611111111111
trough_adjusted_reversal_lb180_n1_r3,trough_adjusted_reversal,180,1,3,test,0.07275680731270318,0.11712193591715381,0.40030901049027695,-0.23549005493169894,0.009839524426914416,-0.1929766742266339,0.631578947368421,0.10526315789473684,69.75260416666666,0.04324096473274608,0.06903666985449108,0.29341064853529736,-0.2373235160258288,0.0074401264724364615,-0.1929766742266339,0.5263157894736842,0.10526315789473684,69.75260416666666
trough_adjusted_reversal_lb180_n1_r7,trough_adjusted_reversal,180,1,7,train,-0.4594263070891388,-0.5972438672528594,-1.1958096033532073,-0.6859233003402692,-0.04494118706815666,-0.23279257718658686,0.3888888888888889,0.05555555555555555,28.408333333333335,-0.46562365096492553,-0.6040515812601719,-1.2210631829883145,-0.6909907467467337,-0.045859539517669676,-0.23279257718658686,0.3888888888888889,0.05555555555555555,28.408333333333335
trough_adjusted_reversal_lb180_n1_r7,trough_adjusted_reversal,180,1,7,test,-0.08847136529711763,-0.13591253328940212,-0.2066313694024402,-0.2697293510212364,-0.004489960878800697,-0.1929766742266339,0.5789473684210527,0.05263157894736842,39.315104166666664,-0.10273406844505328,-0.15713775330349677,-0.26464823216709166,-0.27089830161023665,-0.005803721099071206,-0.1929766742266339,0.5789473684210527,0.05263157894736842,39.315104166666664
trough_adjusted_reversal_lb180_n2_r1,trough_adjusted_reversal,180,2,1,train,-0.4600856730059799,-0.5979699573559463,-1.8345604079614486,-0.6770863862339822,-0.04572201818616412,-0.22742550100656256,0.3333333333333333,0.0,33.81944444444444,-0.467351912160914,-0.6059433497009132,-1.8783360531031912,-0.6819086296140975,-0.04678356400334549,-0.22978231706091035,0.3333333333333333,0.0,33.81944444444444
trough_adjusted_reversal_lb180_n2_r1,trough_adjusted_reversal,180,2,1,test,0.11923877210896494,0.1944040613602862,0.690129892326922,-0.11949940871055387,0.010632647316224306,-0.07823959879794995,0.631578947368421,0.0,99.23893229166666,0.07568563592674349,0.1219355063362264,0.48020127948401375,-0.1324455520864517,0.007303218103634411,-0.08322997486879957,0.631578947368421,0.0,99.23893229166666
trough_adjusted_reversal_lb180_n2_r3,trough_adjusted_reversal,180,2,3,train,-0.4180629925511419,-0.5508583048827723,-1.5698581898903974,-0.6215590604412906,-0.040103421750976,-0.23966339415541849,0.2777777777777778,0.0,18.2625,-0.42231179734959445,-0.5556979949705874,-1.5930017548955335,-0.6248124995923798,-0.040680945586395574,-0.24059937886256055,0.2777777777777778,0.0,18.2625
trough_adjusted_reversal_lb180_n2_r3,trough_adjusted_reversal,180,2,3,test,0.13275414221738502,0.21722831233876305,0.77579107380012,-0.10786479473195276,0.01138418136965573,-0.06480740327269496,0.631578947368421,0.05263157894736842,51.99739583333333,0.10941676531275157,0.17791641299962846,0.6610352460989419,-0.10804147840070932,0.009632123357435135,-0.06687195678174951,0.631578947368421,0.05263157894736842,51.99739583333333
trough_adjusted_reversal_lb180_n2_r7,trough_adjusted_reversal,180,2,7,train,-0.38707508316908423,-0.5150527102189848,-1.4163282866839548,-0.5875915819630887,-0.03692919938531467,-0.17931511036764491,0.4444444444444444,0.0,12.85138888888889,-0.39023155680610067,-0.5187404232966113,-1.4326247180624565,-0.5903194416365778,-0.03733623946518717,-0.180143571669226,0.4444444444444444,0.0,12.85138888888889
trough_adjusted_reversal_lb180_n2_r7,trough_adjusted_reversal,180,2,7,test,0.23942890688514895,0.40284822676990406,1.2309518621470685,-0.09943634929055478,0.018702211902158677,-0.07037905323312876,0.7368421052631579,0.0,26.949869791666664,0.22611580534128106,0.37915901552237496,1.1730434020594447,-0.10052098508939,0.01779116332509322,-0.07149868554053507,0.7368421052631579,0.0,26.949869791666664
trough_adjusted_reversal_lb180_n3_r1,trough_adjusted_reversal,180,3,1,train,-0.28374246836773986,-0.3894396552431063,-1.2156628231190036,-0.4951571827169161,-0.023421448647772514,-0.25254502520776434,0.5,0.0,49.60185185185185,-0.2978374460489054,-0.40711919528388985,-1.2951147513024417,-0.5083419977569372,-0.025014667149146852,-0.254265390589659,0.5,0.0,49.60185185185185
trough_adjusted_reversal_lb180_n3_r1,trough_adjusted_reversal,180,3,1,test,0.03645742170822874,0.05809507607986353,0.2910598338592831,-0.11925747484791649,0.0039696724836980266,-0.07082295455295462,0.631578947368421,0.0,78.20746527777777,0.004529635438612845,0.0071525732591839475,0.11665698307324317,-0.12329750887859159,0.0013544160500972584,-0.07094410906481752,0.631578947368421,0.0,78.20746527777777
trough_adjusted_reversal_lb180_n3_r3,trough_adjusted_reversal,180,3,3,train,-0.2591395946497185,-0.35818016314285717,-1.089562959190152,-0.45790298461907486,-0.02089471562587264,-0.24908965844424524,0.5,0.0,25.25185185185185,-0.2665969422403587,-0.36770847178379773,-1.1303250504818358,-0.46509275850084464,-0.021707406950268886,-0.24990984057111487,0.5,0.0,25.25185185185185
trough_adjusted_reversal_lb180_n3_r3,trough_adjusted_reversal,180,3,3,test,0.13182705022504115,0.21565762802993693,0.8888587368898878,-0.10571776970569913,0.011080217066959438,-0.07048131716081762,0.631578947368421,0.0,38.89236111111111,0.11433808166862858,0.1861670672618334,0.7860715928130273,-0.10571776970569913,0.009775270422821026,-0.07060557288831082,0.631578947368421,0.0,38.89236111111111
trough_adjusted_reversal_lb180_n3_r7,trough_adjusted_reversal,180,3,7,train,-0.16193905499264472,-0.22986364423121197,-0.5515592360115804,-0.3996558876929578,-0.01276941162512464,-0.12746360329380702,0.4444444444444444,0.0,16.233333333333334,-0.16737158072970082,-0.2372328827421416,-0.576533630112823,-0.40117557412127913,-0.01329541631443478,-0.12781410890802802,0.4444444444444444,0.0,16.233333333333334
trough_adjusted_reversal_lb180_n3_r7,trough_adjusted_reversal,180,3,7,test,0.07657102332259402,0.12339214294860867,0.49753153679025275,-0.13842659522475342,0.006965916286131033,-0.07397341830136328,0.6842105263157895,0.0,21.559895833333332,0.0673172542435363,0.1082020657065288,0.4500844202064234,-0.1384265952247533,0.006239680242214201,-0.0742167037965985,0.6842105263157895,0.0,21.559895833333332
