name,signal,tp,sl,hold,split,trades,total_return,avg_trade,win_rate,avg_win,median_win,avg_loss,profit_factor,max_drawdown,target_hit_rate,winner_ge_2_pct,bootstrap_mean_5pct,positive_year_pct,stress_trades,stress_total_return,stress_avg_trade,stress_win_rate,stress_avg_win,stress_median_win,stress_avg_loss,stress_profit_factor,stress_max_drawdown,stress_target_hit_rate,stress_winner_ge_2_pct,stress_bootstrap_mean_5pct,stress_positive_year_pct
pullback_rsi10_tp0.022_sl0.012_h5,pullback_rsi10,0.022,0.012,5,train,162,-0.1247378159412531,-0.0006963408946434192,0.3950617283950617,0.018477821163225824,0.02056000000000002,-0.013218242646721293,0.9129162504633629,-0.1999505037135343,0.3395061728395062,0.859375,-0.0026800771494998364,0.2222222222222222,162,-0.22121827912169878,-0.0014163408946434193,0.3950617283950617,0.017757821163225825,0.01984000000000002,-0.01393824264672129,0.8320234284237428,-0.26600601738997465,0.3395061728395062,0.0,-0.003400077149499837,0.1111111111111111
pullback_rsi10_tp0.022_sl0.012_h5,pullback_rsi10,0.022,0.012,5,test,106,0.27187501112590384,0.0024086425361348604,0.4811320754716981,0.019477750992337364,0.02056000000000002,-0.013419076214162004,1.3459337286379385,-0.11598230189049952,0.4339622641509434,0.9019607843137255,-0.00024644461113076537,0.75,106,0.1785765094508942,0.001688642536134861,0.4811320754716981,0.01875775099233736,0.01984000000000002,-0.014139076214162011,1.2301759080091532,-0.1386889071670837,0.4339622641509434,0.0,-0.0009664446111307655,0.75
pullback_rsi10_tp0.022_sl0.012_h10,pullback_rsi10,0.022,0.012,10,train,156,-0.08749053595644252,-0.0004551598361145891,0.391025641025641,0.019568734578528587,0.02056000000000002,-0.013312607828674959,0.9438562021746074,-0.19560121830545407,0.36538461538461536,0.9344262295081968,-0.002578683700357302,0.4444444444444444,156,-0.1845360008765029,-0.0011751598361145889,0.391025641025641,0.018848734578528602,0.01984000000000002,-0.014032607828674945,0.862482000815828,-0.2374771386419371,0.36538461538461536,0.0,-0.0032986837003573027,0.2222222222222222
pullback_rsi10_tp0.022_sl0.012_h10,pullback_rsi10,0.022,0.012,10,test,104,0.24499099875564756,0.0022523076923076915,0.46153846153846156,0.02056000000000002,0.02056000000000002,-0.01344000000000002,1.3112244897959178,-0.12607733797708787,0.46153846153846156,1.0,-0.0003630769230769293,0.75,104,0.1553096278645303,0.0015323076923076907,0.46153846153846156,0.01984000000000002,0.01984000000000002,-0.01416000000000002,1.200968523002421,-0.14791816929662316,0.46153846153846156,0.0,-0.0010830769230769294,0.75
pullback_rsi10_tp0.022_sl0.012_h20,pullback_rsi10,0.022,0.012,20,train,154,-0.10074702102064459,-0.0005548005336024473,0.37662337662337664,0.020560000000000016,0.02056000000000002,-0.013311659189320604,0.9331418788600047,-0.19987694275313317,0.37662337662337664,1.0,-0.0027625927413946526,0.3333333333333333,154,-0.1952327983469876,-0.0012748005336024476,0.37662337662337664,0.01984000000000002,0.01984000000000002,-0.014031659189320603,0.8542586806690436,-0.24151496166468622,0.37662337662337664,0.0,-0.0034825927413946528,0.2222222222222222
pullback_rsi10_tp0.022_sl0.012_h20,pullback_rsi10,0.022,0.012,20,test,104,0.24499099875564756,0.0022523076923076915,0.46153846153846156,0.02056000000000002,0.02056000000000002,-0.01344000000000002,1.3112244897959178,-0.12607733797708787,0.46153846153846156,1.0,-0.0003630769230769293,0.75,104,0.1553096278645303,0.0015323076923076907,0.46153846153846156,0.01984000000000002,0.01984000000000002,-0.01416000000000002,1.200968523002421,-0.14791816929662316,0.46153846153846156,0.0,-0.0010830769230769294,0.75
pullback_rsi10_tp0.022_sl0.018_h5,pullback_rsi10,0.022,0.018,5,train,152,-0.1957849757395389,-0.0012542968467725575,0.45394736842105265,0.018863176227511002,0.02056000000000002,-0.01797846120973119,0.8722345853786024,-0.2483275975629946,0.40131578947368424,0.8840579710144928,-0.003680542317364654,0.3333333333333333,152,-0.2793088958797286,-0.001974296846772556,0.45394736842105265,0.018143176227511017,0.01984000000000002,-0.018698461209731183,0.8066375769091724,-0.3130554892079459,0.40131578947368424,0.0,-0.004400542317364653,0.2222222222222222
pullback_rsi10_tp0.022_sl0.018_h5,pullback_rsi10,0.022,0.018,5,test,102,0.0060673515582503335,0.00024862321068670203,0.5,0.019453917635210892,0.02056000000000002,-0.018956671213837487,1.026230682368455,-0.24577421324033166,0.46078431372549017,0.9215686274509803,-0.0028411760547893327,0.5,102,-0.0652040323849008,-0.00047137678931329655,0.49019607843137253,0.019111704804216062,0.01984000000000002,-0.019301262936937683,0.9520951709152122,-0.27050649144731354,0.46078431372549017,0.0,-0.0035611760547893316,0.25
pullback_rsi10_tp0.022_sl0.018_h10,pullback_rsi10,0.022,0.018,10,train,147,-0.19051525483885978,-0.001247123342567906,0.4557823129251701,0.019756236543314834,0.02056000000000002,-0.018837437246994704,0.8783492089756463,-0.25081539265595665,0.42857142857142855,0.9402985074626866,-0.0038490504755199786,0.3333333333333333,147,-0.27196632945598387,-0.001967123342567905,0.4557823129251701,0.019036236543314843,0.01984000000000002,-0.019557437246994703,0.8151808390680656,-0.31645784241085984,0.42857142857142855,0.0,-0.0045690504755199765,0.1111111111111111
pullback_rsi10_tp0.022_sl0.018_h10,pullback_rsi10,0.022,0.018,10,test,99,-0.01973225637483056,-2.362430030472442e-06,0.48484848484848486,0.02056000000000002,0.02056000000000002,-0.019355174128882702,0.9997630662706506,-0.2196464574836352,0.48484848484848486,1.0,-0.0032783838383838295,0.5,99,-0.08722307984152011,-0.0007223624300304708,0.48484848484848486,0.01984000000000002,0.01984000000000002,-0.020075174128882697,0.9301508946617475,-0.24412761897035518,0.48484848484848486,0.0,-0.003998383838383828,0.5
pullback_rsi10_tp0.022_sl0.018_h20,pullback_rsi10,0.022,0.018,20,train,143,-0.2068952686510862,-0.0014232073986123047,0.44755244755244755,0.02056000000000002,0.02056000000000002,-0.019232388075969133,0.8660496276308768,-0.2751906562480777,0.44755244755244755,1.0,-0.004156046377666016,0.4444444444444444,143,-0.2846508258450797,-0.002143207398612303,0.44755244755244755,0.01984000000000002,0.01984000000000002,-0.01995238807596912,0.8055632905297925,-0.3368052386196906,0.44755244755244755,0.0,-0.004876046377666015,0.1111111111111111
pullback_rsi10_tp0.022_sl0.018_h20,pullback_rsi10,0.022,0.018,20,test,98,-0.004689248544289426,0.00015183673469388546,0.4897959183673469,0.02056000000000002,0.02056000000000002,-0.019440000000000002,1.0153086419753095,-0.2196464574836351,0.4897959183673469,1.0,-0.003113469387755099,0.75,98,-0.07253775339275859,-0.0005681632653061129,0.4897959183673469,0.01984000000000002,0.01984000000000002,-0.020160000000000004,0.9447619047619056,-0.2441276189703554,0.4897959183673469,0.0,-0.0038334693877550975,0.5
pullback_rsi10_tp0.030_sl0.012_h5,pullback_rsi10,0.03,0.012,5,train,162,-0.03430650217348874,-4.9838433602387454e-05,0.35802469135802467,0.023183912718096833,0.028560000000000026,-0.013007122729742339,0.9940315051789004,-0.16203256458198878,0.25925925925925924,0.7413793103448276,-0.002318571950342342,0.6666666666666666,162,-0.14069823837345874,-0.0007698384336023877,0.35802469135802467,0.02246391271809684,0.027840000000000028,-0.013727122729742337,0.9126421880391509,-0.202351481614919,0.25925925925925924,0.7241379310344828,-0.003038571950342341,0.4444444444444444
pullback_rsi10_tp0.030_sl0.012_h5,pullback_rsi10,0.03,0.012,5,test,103,0.21123046767109588,0.0020469836435686234,0.4077669902912621,0.024512583501582818,0.028560000000000026,-0.013421134291457549,1.2575327943800505,-0.14570110545727033,0.3106796116504854,0.7857142857142857,-0.0010840634726480996,0.75,103,0.12476533495122344,0.0013269836435686232,0.39805825242718446,0.024377702126401835,0.027840000000000028,-0.013916233417659797,1.1584124826826934,-0.17059925282465593,0.3106796116504854,0.8048780487804879,-0.0018040634726480995,0.75
pullback_rsi10_tp0.030_sl0.012_h10,pullback_rsi10,0.03,0.012,10,train,154,0.01774703805727662,0.0002951675180227664,0.34415584415584416,0.026063809121371947,0.028560000000000026,-0.01322699094710107,1.0340256832047283,-0.16942038775286272,0.2922077922077922,0.8867924528301887,-0.0022125393921453916,0.5555555555555556,154,-0.08911239430142359,-0.00042483248197723356,0.34415584415584416,0.025343809121371963,0.027840000000000028,-0.013946990947101062,0.9535552592729711,-0.18787126284185984,0.2922077922077922,0.8867924528301887,-0.0029325393921453913,0.3333333333333333
pullback_rsi10_tp0.030_sl0.012_h10,pullback_rsi10,0.03,0.012,10,test,100,0.12741377611685012,0.0013970036292683368,0.36,0.027773898970189857,0.028560000000000026,-0.013440000000000018,1.1624120662746855,-0.19201004855931936,0.34,0.9722222222222222,-0.0017991730907365054,0.75,100,0.04914199586485424,0.0006770036292683365,0.36,0.027053898970189852,0.027840000000000028,-0.014160000000000018,1.0747046730742777,-0.20739554133034233,0.34,0.9722222222222222,-0.0025191730907365055,0.75
pullback_rsi10_tp0.030_sl0.012_h20,pullback_rsi10,0.03,0.012,20,train,149,0.039901836491262666,0.00045476991829008996,0.3288590604026846,0.028560000000000023,0.028560000000000026,-0.013316792821747782,1.050883661503363,-0.15668713718974225,0.3288590604026846,1.0,-0.002164832214765099,0.5555555555555556,149,-0.06591194668068456,-0.0002652300817099096,0.3288590604026846,0.027840000000000028,0.027840000000000028,-0.014036792821747775,0.9718459318473752,-0.18583394249714147,0.3288590604026846,1.0,-0.0028848322147650997,0.3333333333333333
pullback_rsi10_tp0.030_sl0.012_h20,pullback_rsi10,0.03,0.012,20,test,100,0.1562107622635971,0.0016531803492731783,0.36,0.028485500970203304,0.028560000000000026,-0.013440000000000018,1.192194516052034,-0.19201004855931936,0.35,1.0,-0.0016800000000000087,0.75,100,0.0759589752726526,0.0009331803492731782,0.36,0.0277655009702033,0.027840000000000028,-0.014160000000000018,1.1029727609985407,-0.207395541330343,0.35,1.0,-0.002400000000000008,0.75
pullback_rsi10_tp0.030_sl0.018_h5,pullback_rsi10,0.03,0.018,5,train,151,-0.0872991396552627,-0.0003753219374379625,0.41721854304635764,0.023769073847128123,0.028560000000000026,-0.017660514374115963,0.9635334333516739,-0.19632746118571143,0.304635761589404,0.7619047619047619,-0.003165402995271939,0.5555555555555556,151,-0.18143048375969806,-0.001095321937437961,0.41721854304635764,0.02304907384712814,0.027840000000000028,-0.01838051437411596,0.897746448675632,-0.2543224268014329,0.304635761589404,0.746031746031746,-0.003885402995271937,0.4444444444444444
pullback_rsi10_tp0.030_sl0.018_h5,pullback_rsi10,0.03,0.018,5,test,98,-0.1056107340692698,-0.0008960853038880519,0.41836734693877553,0.024283265173772748,0.028560000000000026,-0.019007547928170387,0.9189459946797277,-0.29532671981676173,0.30612244897959184,0.7804878048780488,-0.0045073556781304,0.5,98,-0.16664628358677414,-0.0016160853038880503,0.3979591836734694,0.02478068187322376,0.027840000000000028,-0.019064795810792474,0.8591988549116901,-0.3189591236886482,0.30612244897959184,0.8205128205128205,-0.005227355678130399,0.5
pullback_rsi10_tp0.030_sl0.018_h10,pullback_rsi10,0.03,0.018,10,train,145,-0.03735429646243926,-5.975166538621417e-06,0.41379310344827586,0.026465282042409385,0.028560000000000026,-0.01869156849050193,0.9994546775911658,-0.20149087484667394,0.3586206896551724,0.9,-0.0030884864780800123,0.5555555555555556,145,-0.1328658295848557,-0.0007259751665386198,0.41379310344827586,0.025745282042409397,0.027840000000000028,-0.01941156849050192,0.9362015374554756,-0.22853038817406668,0.3586206896551724,0.9,-0.0038084864780800107,0.4444444444444444
pullback_rsi10_tp0.030_sl0.018_h10,pullback_rsi10,0.03,0.018,10,test,94,-0.10839363628595111,-0.0009559078378018816,0.39361702127659576,0.02740266334647678,0.028560000000000026,-0.019364103167947684,0.9185911475964836,-0.26270766219689745,0.3617021276595745,0.9459459459459459,-0.004768780145737319,0.5,94,-0.1668448782289499,-0.00167590783780188,0.39361702127659576,0.026682663346476773,0.027840000000000028,-0.02008410316794768,0.8623897808795727,-0.2894022678186008,0.3617021276595745,0.9459459459459459,-0.00548878014573732,0.5
pullback_rsi10_tp0.030_sl0.018_h20,pullback_rsi10,0.03,0.018,20,train,139,0.06152629776510876,0.0007067722445930971,0.4172661870503597,0.028560000000000023,0.028560000000000026,-0.01923751429631557,1.0630464027406652,-0.17758527409409086,0.4172661870503597,1.0,-0.0025191366906474736,0.6666666666666666,139,-0.03958794990547598,-1.3227755406901249e-05,0.4172661870503597,0.027840000000000028,0.027840000000000028,-0.01995751429631557,0.9988626097837784,-0.19354173317211276,0.4172661870503597,1.0,-0.003239136690647472,0.5555555555555556
pullback_rsi10_tp0.030_sl0.018_h20,pullback_rsi10,0.03,0.018,20,test,93,-0.048085183990119185,-0.0002577824242869906,0.3978494623655914,0.028487514457495103,0.028560000000000026,-0.01925021072117874,0.9777611289133328,-0.2627076621968978,0.3870967741935484,1.0,-0.004272532966072028,0.75,93,-0.10980745839339612,-0.000977782424286989,0.3978494623655914,0.02776751445749511,0.027840000000000028,-0.019970210721178737,0.9186880267311517,-0.28940226781860057,0.3870967741935484,1.0,-0.004992532966072026,0.75
pullback_rsi20_tp0.022_sl0.012_h5,pullback_rsi20,0.022,0.012,5,train,357,0.24468884071660302,0.0007445001999028416,0.43977591036414565,0.018636876916588645,0.02056000000000002,-0.013301015522695516,1.0999121348711316,-0.2204345929303816,0.3753501400560224,0.8535031847133758,-0.0006802440501663303,0.7777777777777778,357,-0.037405420378355814,2.450019990284145e-05,0.43137254901960786,0.018272436492220153,0.01984000000000002,-0.013818761814958563,1.0031179753314214,-0.25467514940545344,0.3753501400560224,0.0,-0.0014002440501663302,0.3333333333333333
pullback_rsi20_tp0.022_sl0.012_h5,pullback_rsi20,0.022,0.012,5,test,215,0.19491836381195782,0.0009651680910767689,0.4325581395348837,0.019769323731832024,0.02056000000000002,-0.013369147274416996,1.1272265871011165,-0.20269396239101056,0.4,0.9354838709677419,-0.0008838691464777158,0.75,215,0.02360356208804637,0.000245168091076769,0.4325581395348837,0.019049323731832036,0.01984000000000002,-0.014089147274416996,1.0306660518727357,-0.2587634329721705,0.4,0.010752688172043012,-0.0016038691464777158,0.5
pullback_rsi20_tp0.022_sl0.012_h10,pullback_rsi20,0.022,0.012,10,train,336,0.50341094783829,0.0013527580362092356,0.4375,0.020153591185955822,0.02056000000000002,-0.013270112191371447,1.1812270417010347,-0.13782285855467524,0.4226190476190476,0.9659863945578231,-0.00019745502520973407,0.8888888888888888,336,0.180560801685556,0.0006327580362092355,0.4375,0.019433591185955824,0.01984000000000002,-0.01399011219137144,1.080407016047869,-0.15998364801938292,0.4226190476190476,0.0,-0.0009174550252097345,0.6666666666666666
pullback_rsi20_tp0.022_sl0.012_h10,pullback_rsi20,0.022,0.012,10,test,215,0.11408704353573107,0.0006423762759516788,0.413953488372093,0.02057922358797317,0.02056000000000002,-0.013440000000000014,1.0815564173100969,-0.2038336078528903,0.40930232558139534,1.0,-0.0012552981426529719,0.75,215,-0.045687619828146286,-7.76237240483211e-05,0.413953488372093,0.019859223587973176,0.01984000000000002,-0.014160000000000011,0.9906459618697938,-0.26566570163477277,0.40930232558139534,0.011235955056179775,-0.001975298142652972,0.5
pullback_rsi20_tp0.022_sl0.012_h20,pullback_rsi20,0.022,0.012,20,train,330,0.4283887659538159,0.0012218222484801226,0.4303030303030303,0.020560000000000016,0.02056000000000002,-0.01338467371277427,1.160234611270839,-0.16907890752838028,0.4303030303030303,1.0,-0.000323632296974425,0.7777777777777778,330,0.1264655857019763,0.0005018222484801226,0.4303030303030303,0.019840000000000024,0.01984000000000002,-0.014104673712774267,1.0624515121765346,-0.19104065921538027,0.4303030303030303,0.0,-0.001043632296974425,0.5555555555555556
pullback_rsi20_tp0.022_sl0.012_h20,pullback_rsi20,0.022,0.012,20,test,215,0.11408704353573107,0.0006423762759516788,0.413953488372093,0.02057922358797317,0.02056000000000002,-0.013440000000000014,1.0815564173100969,-0.2038336078528903,0.40930232558139534,1.0,-0.0012552981426529719,0.75,215,-0.045687619828146286,-7.76237240483211e-05,0.413953488372093,0.019859223587973176,0.01984000000000002,-0.014160000000000011,0.9906459618697938,-0.26566570163477277,0.40930232558139534,0.011235955056179775,-0.001975298142652972,0.5
pullback_rsi20_tp0.022_sl0.018_h5,pullback_rsi20,0.022,0.018,5,train,320,0.13974047518605226,0.0005878887425626973,0.515625,0.01838609407462579,0.02056000000000002,-0.01835858790124641,1.066111064621412,-0.2229508858509378,0.43125,0.8363636363636363,-0.0011458057943009399,0.5555555555555556,320,-0.09482724351645833,-0.00013211125743730143,0.50625,0.017999451025992236,0.01984000000000002,-0.01872270043411822,0.9857089470286616,-0.30303904215995503,0.43125,0.0,-0.001865805794300939,0.3333333333333333
pullback_rsi20_tp0.022_sl0.018_h5,pullback_rsi20,0.022,0.018,5,test,194,0.08243824668111999,0.0005986759324639781,0.5103092783505154,0.01946256928364526,0.02056000000000002,-0.019059486612451264,1.0641443968281896,-0.17051787076944036,0.4639175257731959,0.9191919191919192,-0.0016857671319613439,0.75,194,-0.058690894446493225,-0.00012132406753602033,0.5103092783505154,0.018742569283645268,0.01984000000000002,-0.01977948661245125,0.9874740673649709,-0.21629202053777175,0.4639175257731959,0.010101010101010102,-0.0024057671319613425,0.5
pullback_rsi20_tp0.022_sl0.018_h10,pullback_rsi20,0.022,0.018,10,train,297,0.08244918320645755,0.00046087803604913976,0.5016835016835017,0.019930199699534704,0.02056000000000002,-0.01913999309813566,1.048321339936767,-0.20802493916448805,0.4781144781144781,0.9530201342281879,-0.0014090166996210012,0.5555555555555556,297,-0.12600029907007293,-0.0002591219639508587,0.4983164983164983,0.019344557868869405,0.01984000000000002,-0.01973123347574548,0.9738229819766178,-0.264786242633533,0.4781144781144781,0.0,-0.0021290166996209997,0.3333333333333333
pullback_rsi20_tp0.022_sl0.018_h10,pullback_rsi20,0.022,0.018,10,test,190,-0.15119896038513325,-0.0006655387615829722,0.47368421052631576,0.020162398668899628,0.02056000000000002,-0.01941068244901732,0.9348542406827293,-0.2586309113456724,0.45789473684210524,0.9777777777777777,-0.0030654665952503054,0.0,190,-0.25986662974597086,-0.0013855387615829705,0.47368421052631576,0.019442398668899633,0.01984000000000002,-0.02013068244901731,0.8692282959768138,-0.33996140341542436,0.45789473684210524,0.011111111111111112,-0.0037854665952503043,0.0
pullback_rsi20_tp0.022_sl0.018_h20,pullback_rsi20,0.022,0.018,20,train,287,0.1887108212328803,0.0008019031725264233,0.5052264808362369,0.02056000000000002,0.02056000000000002,-0.019373618235809294,1.0836574738722842,-0.1740937737114402,0.5052264808362369,1.0,-0.001182160278745649,0.6666666666666666,287,-0.03319818781900963,8.190317252642486e-05,0.5052264808362369,0.01984000000000002,0.01984000000000002,-0.02009361823580929,1.0082382720635743,-0.20095299200316563,0.5052264808362369,0.0,-0.0019021602787456476,0.6666666666666666
pullback_rsi20_tp0.022_sl0.018_h20,pullback_rsi20,0.022,0.018,20,test,185,-0.06915288660995045,-0.00018750865227237144,0.4810810810810811,0.02057922358797317,0.02056000000000002,-0.019440000000000013,0.9814123045961994,-0.23124212497741437,0.4756756756756757,1.0,-0.002575135135135133,0.25,185,-0.18534167900833853,-0.0009075086522723698,0.4810810810810811,0.019859223587973176,0.01984000000000002,-0.02016000000000001,0.9132517460987164,-0.314572537212115,0.4756756756756757,0.011235955056179775,-0.0032951351351351316,0.25
pullback_rsi20_tp0.030_sl0.012_h5,pullback_rsi20,0.03,0.012,5,train,342,0.8973069887239471,0.0020549865417428207,0.4152046783625731,0.023656940979666,0.028560000000000026,-0.013282401109182636,1.2645626312211609,-0.19982890394417763,0.30116959064327486,0.7605633802816901,0.0003699871224090809,0.7777777777777778,342,0.4836774294183639,0.0013349865417428208,0.40350877192982454,0.023609652389567068,0.027840000000000028,-0.01373316976707946,1.1629678880317043,-0.22603307614296475,0.30116959064327486,0.7753623188405797,-0.0003500128775909189,0.6666666666666666
pullback_rsi20_tp0.030_sl0.012_h5,pullback_rsi20,0.03,0.012,5,test,212,0.414877466406965,0.0018273839506743584,0.3915094339622642,0.025556209608951393,0.028560000000000026,-0.013440000000000011,1.2234481113550686,-0.15910078483206336,0.32075471698113206,0.8554216867469879,-0.0003935229890078646,0.75,212,0.21478754660091526,0.0011073839506743582,0.3867924528301887,0.025141496069011737,0.027840000000000028,-0.014052594462430757,1.1285092000794166,-0.18803816062312062,0.32075471698113206,0.8536585365853658,-0.0011135229890078644,0.75
pullback_rsi20_tp0.030_sl0.012_h10,pullback_rsi20,0.03,0.012,10,train,320,1.731133229091689,0.003345358745175514,0.4125,0.02699927143441245,0.028560000000000026,-0.013262707611097234,1.4293412641169947,-0.14850718739827384,0.36875,0.9318181818181818,0.0015231439470535552,0.8888888888888888,320,1.1703982048110948,0.002625358745175514,0.4125,0.026279271434412457,0.027840000000000028,-0.01398270761109723,1.319587297450347,-0.16348521474917854,0.36875,0.9242424242424242,0.0008031439470535553,0.7777777777777778
pullback_rsi20_tp0.030_sl0.012_h10,pullback_rsi20,0.03,0.012,10,test,204,0.20850264521147133,0.0011235075026785745,0.3480392156862745,0.028110608835621515,0.028560000000000026,-0.013283140577313526,1.1297339778746172,-0.17164850561288147,0.3382352941176471,0.9859154929577465,-0.0010685604868685159,0.75,204,0.04347579289540593,0.00040350750267857465,0.3480392156862745,0.027390608835621534,0.027840000000000028,-0.01400314057731353,1.0441982111148473,-0.2215155957211994,0.3382352941176471,0.9859154929577465,-0.0017885604868685169,0.5
pullback_rsi20_tp0.030_sl0.012_h20,pullback_rsi20,0.03,0.012,20,train,300,2.131142991076664,0.004023046793663949,0.4166666666666667,0.02838810156880598,0.028560000000000026,-0.01338056376000893,1.5154230995029803,-0.13428825227429897,0.41333333333333333,0.992,0.002096751307338295,0.7777777777777778,300,1.5246338317960313,0.0033030467936639493,0.4166666666666667,0.027668101568805968,0.027840000000000028,-0.014100563760008926,1.4015701803394955,-0.1547132694094827,0.41333333333333333,0.992,0.0013767513073382953,0.6666666666666666
pullback_rsi20_tp0.030_sl0.012_h20,pullback_rsi20,0.03,0.012,20,test,203,0.2301060738027214,0.0012186743809340403,0.3497536945812808,0.028471421117318478,0.028560000000000026,-0.013440000000000018,1.1394474315304888,-0.17407863716415184,0.3448275862068966,1.0,-0.0010571876880314792,0.75,203,0.06290766219180077,0.0004986743809340403,0.3497536945812808,0.027751421117318494,0.027840000000000028,-0.014160000000000018,1.054159657662221,-0.223241807201908,0.3448275862068966,1.0,-0.0017771876880314792,0.5
pullback_rsi20_tp0.030_sl0.018_h5,pullback_rsi20,0.03,0.018,5,train,298,0.3507004623662935,0.0012422817796074028,0.47315436241610737,0.022880702993809263,0.028560000000000026,-0.01819095001149109,1.1296227845673004,-0.22517843687341244,0.3187919463087248,0.7304964539007093,-0.0008792153026887604,0.6666666666666666,298,0.08997282376389948,0.0005222817796074039,0.46308724832214765,0.022649743956699945,0.027840000000000028,-0.018562654348134915,1.0524035946732222,-0.2572400010550626,0.3187919463087248,0.7318840579710145,-0.0015992153026887592,0.5555555555555556
pullback_rsi20_tp0.030_sl0.018_h5,pullback_rsi20,0.03,0.018,5,test,193,0.30665922557001135,0.0016426404044628216,0.47150259067357514,0.024953429701514446,0.028560000000000026,-0.019154240242906774,1.162268681759785,-0.1884977745221471,0.36787564766839376,0.8241758241758241,-0.0009532293568517456,1.0,193,0.1372588244680717,0.0009226404044628227,0.46632124352331605,0.024504882032820124,0.027840000000000028,-0.019683201795072686,1.0878328163851803,-0.22333295131384534,0.36787564766839376,0.8222222222222222,-0.001673229356851744,0.75
pullback_rsi20_tp0.030_sl0.018_h10,pullback_rsi20,0.03,0.018,10,train,278,0.4982729960200887,0.0017246182808416865,0.45323741007194246,0.026894449899326538,0.028560000000000026,-0.019139847402902335,1.1647994364781582,-0.24578393601400317,0.4064748201438849,0.9285714285714286,-0.0005592434733332695,0.5555555555555556,278,0.2266888006783716,0.001004618280841688,0.44964028776978415,0.026389243973417142,0.027840000000000028,-0.01973445499740624,1.0924973529999538,-0.2988566819473142,0.4064748201438849,0.928,-0.0012792434733332678,0.5555555555555556
pullback_rsi20_tp0.030_sl0.018_h10,pullback_rsi20,0.03,0.018,10,test,179,-0.006659829900153014,0.00022975068413610579,0.41899441340782123,0.027066974256574134,0.028560000000000026,-0.019124016315218248,1.0206774700010404,-0.31270861611933065,0.39106145251396646,0.9466666666666667,-0.0026244451070569666,0.25,179,-0.12684973865473204,-0.0004902493158638928,0.41899441340782123,0.02634697425657414,0.027840000000000028,-0.019844016315218243,0.9574786433265361,-0.3386353152138458,0.39106145251396646,0.9466666666666667,-0.003344445107056965,0.25
pullback_rsi20_tp0.030_sl0.018_h20,pullback_rsi20,0.03,0.018,20,train,259,0.8943138293809243,0.0027528143112580195,0.46332046332046334,0.02838093913417289,0.028560000000000026,-0.019372185535862733,1.2647788316097186,-0.1712080295170021,0.4594594594594595,0.9916666666666667,0.00034354790199160964,0.7777777777777778,259,0.5725787121266848,0.002032814311258021,0.46332046332046334,0.02766093913417289,0.027840000000000028,-0.020092185535862728,1.1885191589206994,-0.19630728346318793,0.4594594594594595,0.9916666666666667,-0.0003764520980083888,0.7777777777777778
pullback_rsi20_tp0.030_sl0.018_h20,pullback_rsi20,0.03,0.018,20,test,175,0.0397354786109827,0.0004991761524064784,0.41714285714285715,0.028359394885905952,0.028560000000000026,-0.019440000000000016,1.0440550243439506,-0.29654971496040927,0.4057142857142857,1.0,-0.002303229817002469,0.25,175,-0.08340142626363978,-0.00022082384759352028,0.41714285714285715,0.02763939488590595,0.027840000000000028,-0.020160000000000008,0.9812071208134597,-0.3225870934186036,0.4057142857142857,0.9863013698630136,-0.003023229817002468,0.25
trendpullback1_tp0.022_sl0.012_h5,trendpullback1,0.022,0.012,5,train,518,0.47507262671862804,0.0008853615941766771,0.4266409266409266,0.01972801009001804,0.02056000000000002,-0.013135599071079014,1.1175558118349511,-0.2269087115143632,0.39575289575289574,0.9276018099547512,-0.0003014313081472791,0.6666666666666666,518,0.0159689726872303,0.00016536159417667676,0.4266409266409266,0.019008010090018033,0.01984000000000002,-0.013855599071079014,1.0208152989634018,-0.26294031999414,0.39575289575289574,0.0,-0.0010214313081472791,0.5555555555555556
trendpullback1_tp0.022_sl0.012_h5,trendpullback1,0.022,0.012,5,test,305,0.06611955931943103,0.0003460602004211483,0.4131147540983607,0.0199310187391147,0.02056000000000002,-0.013440000000000013,1.0438731881519563,-0.3525430236118916,0.38688524590163936,0.9444444444444444,-0.0011716647575284998,0.5,305,-0.14413043184331353,-0.00037393979957885197,0.4131147540983607,0.019211018739114696,0.01984000000000002,-0.014160000000000008,0.9550028253039683,-0.4139933585237985,0.38688524590163936,0.007936507936507936,-0.0018916647575285001,0.5
trendpullback1_tp0.022_sl0.012_h10,trendpullback1,0.022,0.012,10,train,497,0.41125415069786975,0.0008323961915811551,0.42052313883299797,0.02041946796619628,0.02056000000000002,-0.013381832978191626,1.1073441497685192,-0.2261939464077719,0.41448692152917505,0.9856459330143541,-0.00040270499396634856,0.6666666666666666,497,-0.01320362404238995,0.00011239619158115511,0.42052313883299797,0.019699467966196278,0.01984000000000002,-0.014101832978191627,1.013754345529994,-0.2531685230290699,0.41448692152917505,0.0,-0.0011227049939663484,0.4444444444444444
trendpullback1_tp0.022_sl0.012_h10,trendpullback1,0.022,0.012,10,test,300,-0.057778462510331585,-6.0963668901295084e-05,0.3933333333333333,0.02057449914686113,0.02056000000000002,-0.013440000000000011,0.9925230979075138,-0.4475527332502144,0.39,1.0,-0.0016476303355679649,0.5,300,-0.24093292085553641,-0.0007809636689012953,0.3933333333333333,0.01985449914686112,0.01984000000000002,-0.014160000000000004,0.9090887887756921,-0.49860017166850656,0.39,0.00847457627118644,-0.0023676303355679653,0.5
