candidate,family,cost_profile,split,total_return,cagr,ann_vol,sharpe,max_drawdown,avg_month,median_month,best_month,worst_month,positive_month_pct,month_ge_10_pct,month_le_minus10_pct,funding_return_sum,basis_return_sum,annual_turnover,active_time_pct,months
slowrank_lb30_k3_d90_th0.5,slow_rank,optimistic_limit,train,0.21164699969077727,0.10060986178827647,0.024957044880785734,3.8536769907095407,-0.006531691973641118,0.008062653284735849,0.006137995048962508,0.03496977138346735,-0.0016309690995681692,0.8333333333333334,0.0,0.0,0.20889318333333334,4.544714431279793e-05,5.82568545858747,0.8768739668243744,24
slowrank_lb30_k3_d90_th0.5,slow_rank,optimistic_limit,test,0.033386536991420135,0.020992130444251966,0.007772691107764145,2.6766870801514946,-0.0035817084441048808,0.001733715250297664,0.0,0.007861682093510458,-0.0013598682067134105,0.42105263157894735,0.0,0.0,0.03799092,0.0009648444660494613,2.7411900635470823,0.448945696129405,19
slowrank_lb30_k3_d90_th0.5,slow_rank,optimistic_limit,full,0.25209969706649793,0.06474889986339893,0.01936198649057886,3.2500107215079925,-0.006531691973641118,0.005266145781146883,0.0032934273996030328,0.03496977138346735,-0.0016309690995681692,0.6511627906976745,0.0,0.0,0.24688410333333333,0.0010102916103622598,4.464974037144405,0.688095313943487,43
slowrank_lb30_k3_d90_th1,slow_rank,taker,train,0.09182783978120135,0.044845485697116994,0.008396940255801786,5.2286171835374775,-0.003871860568106844,0.003696292471957315,0.0,0.033724480413968916,0.0,0.2916666666666667,0.0,0.0,0.09454671999999999,0.0013773262943671148,1.9973778715157045,0.24625206635125121,24
slowrank_lb30_k3_d90_th1,slow_rank,taker,test,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
slowrank_lb30_k3_d90_th1,slow_rank,taker,full,0.09182783978120135,0.024819391431685656,0.006281505221034262,3.906095853331881,-0.003871860568106844,0.002063046961092455,0.0,0.033724480413968916,0.0,0.16279069767441862,0.0,0.0,0.09454672,0.001377326294367118,1.1162435092861012,0.1376190627886974,43
slowrank_lb30_k3_d90_th1,slow_rank,optimistic_limit,train,0.09445793102634292,0.046101536822211076,0.008032992831641534,5.614696014152363,-0.0026718605681068652,0.003798531783690051,0.0,0.03496977138346735,0.0,0.2916666666666667,0.0,0.0,0.09454671999999999,0.0013773262943671148,1.9973778715157045,0.24625206635125121,24
slowrank_lb30_k3_d90_th1,slow_rank,optimistic_limit,test,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
slowrank_lb30_k3_d90_th1,slow_rank,optimistic_limit,full,0.09445793102634292,0.025507704772377737,0.006009879378360568,4.1940787851572585,-0.0026718605681068652,0.002120110762989796,0.0,0.03496977138346735,0.0,0.16279069767441862,0.0,0.0,0.09454672,0.001377326294367118,1.1162435092861012,0.1376190627886974,43
slowrank_lb30_k5_d7_th0,slow_rank,taker,train,0.13548805007345766,0.06550406291077082,0.02435114571709109,2.617709430290582,-0.020351385392079924,0.005337922517789635,0.0025935069378905107,0.03396211051257381,-0.0031210187929762157,0.875,0.0,0.0,0.23177251750000002,0.0026832950351360794,26.66499458473465,0.9807900587128769,24
slowrank_lb30_k5_d7_th0,slow_rank,taker,test,-0.017496615197917453,-0.011103912009616246,0.0190072532715078,-0.577955598393194,-0.03374804328373093,-0.0009220954636029075,-0.0004879996425072308,0.004887094630896316,-0.00951618193069792,0.3684210526315789,0.0,0.0,0.06730309816666669,0.0016643555805701431,27.306470248411326,1.0,19
slowrank_lb30_k5_d7_th0,slow_rank,taker,full,0.11562085259950083,0.031003241167476547,0.022156401419592294,1.3891066904608158,-0.03374804328372949,0.0025718680608952556,0.00086776216637241,0.03396211051257381,-0.00951618193069792,0.6511627906976745,0.0,0.0,0.29907561566666674,0.004347650615706216,26.947978720015293,0.9892644388519002,43
slowrank_lb30_k5_d7_th0,slow_rank,optimistic_limit,train,0.17250120736523145,0.082707993940621,0.02358212882228237,3.381510682678579,-0.019880468622122782,0.006682024562561899,0.003859166373948786,0.0354534566509741,-0.0014426373852386432,0.9583333333333334,0.0,0.0,0.23177251750000002,0.0026832950351360794,26.66499458473465,0.9807900587128769,24
slowrank_lb30_k5_d7_th0,slow_rank,optimistic_limit,test,0.0083135549759632,0.005251006257211532,0.017959031899109745,0.30060271294295765,-0.019145592974798786,0.00044053069163380325,0.0006106252668178769,0.005853184212877505,-0.006296629888058458,0.6842105263157895,0.0,0.0,0.06730309816666669,0.0016643555805701431,27.306470248411326,1.0,19
slowrank_lb30_k5_d7_th0,slow_rank,optimistic_limit,full,0.18224886061204182,0.04782850936847205,0.021288767507055956,2.2052189101572184,-0.019880468622122782,0.003924155177733205,0.0022243291242856067,0.0354534566509741,-0.006296629888058458,0.8372093023255814,0.0,0.0,0.29907561566666674,0.004347650615706216,26.947978720015293,0.9892644388519002,43
slowrank_lb30_k5_d7_th0.5,slow_rank,taker,train,0.1021934366259043,0.04978704476670304,0.02609429124009009,1.8750263434917758,-0.024788011585348158,0.004101129580439793,0.0019921888164400325,0.03396211051257381,-0.011656555997316853,0.625,0.0,0.0,0.22596658416666668,0.0017501787173047237,32.39081114974634,0.894601835489939,24
slowrank_lb30_k5_d7_th0.5,slow_rank,taker,test,-0.046849439121600556,-0.029896797700234234,0.021255473635573525,-1.417364374205957,-0.052048489402933384,-0.002514961263606502,-0.0011643333478268403,0.004887094630896316,-0.013651854238093564,0.05263157894736842,0.0,0.0,0.05780384916666667,0.00037112240117166554,33.46360485268631,0.6239168110918544,19
slowrank_lb30_k5_d7_th0.5,slow_rank,taker,full,0.050556292316469076,0.013858383259075513,0.02408311486711278,0.5835233388278093,-0.05204848940293316,0.001177740602837942,-9.692111182690866e-05,0.03396211051257381,-0.013651854238093564,0.37209302325581395,0.0,0.0,0.2837704333333333,0.0021213011184763866,32.864069319231625,0.7751903411805932,43
slowrank_lb30_k5_d7_th0.5,slow_rank,optimistic_limit,train,0.1460048015111095,0.07042050536482392,0.024924973398873767,2.742709855122748,-0.019880468622123115,0.005730185415150524,0.0034982104765683975,0.0354534566509741,-0.007725312276666951,0.7916666666666666,0.0,0.0,0.22596658416666668,0.0017501787173047237,32.39081114974634,0.894601835489939,24
slowrank_lb30_k5_d7_th0.5,slow_rank,optimistic_limit,test,-0.01605010009501351,-0.010183167311719199,0.019325825875985952,-0.5199564686552601,-0.023532128388463858,-0.0008467945229799007,-0.0005638309430259225,0.005853184212877505,-0.009489747997238784,0.3157894736842105,0.0,0.0,0.05780384916666667,0.00037112240117166554,33.46360485268631,0.6239168110918544,19
slowrank_lb30_k5_d7_th0.5,slow_rank,optimistic_limit,full,0.1276113097374889,0.034083609205365795,0.022629864225817385,1.492342192209969,-0.023532128388461415,0.002824078000627778,0.0011063636344470495,0.0354534566509741,-0.009489747997238784,0.5813953488372093,0.0,0.0,0.2837704333333333,0.0021213011184763866,32.864069319231625,0.7751903411805932,43
slowrank_lb30_k5_d7_th1,slow_rank,taker,train,0.08829173385180988,0.043154359788130536,0.016219460198256038,2.612963603834713,-0.014705497618391017,0.0035630865758897964,0.0,0.03396211051257381,-0.003959119880569406,0.4166666666666667,0.0,0.0,0.16044719500000001,0.003025797289091881,19.624237587641794,0.4309411161146896,24
slowrank_lb30_k5_d7_th1,slow_rank,taker,test,-0.002719591609989136,-0.0017212261607256751,0.003908195433543961,-0.43883768553976044,-0.0037317600331655543,-0.0001432267399374906,0.0,0.0,-0.0017279829905981758,0.0,0.0,0.0,0.0035913560000000004,0.0008974341256817952,2.2772963604852685,0.024263431542461005,19
slowrank_lb30_k5_d7_th1,slow_rank,taker,full,0.0853320247832059,0.023114254139604107,0.012401900913545722,1.8487600604778438,-0.014705497618391017,0.001925413250291693,0.0,0.03396211051257381,-0.003959119880569406,0.23255813953488372,0.0,0.0,0.164038551,0.0039232314147736765,11.971711637093435,0.2515370647637858,43
slowrank_lb30_k5_d7_th1,slow_rank,optimistic_limit,train,0.1143032395273198,0.05553073666225128,0.01493348604710348,3.626440708730425,-0.009042310118172359,0.004553637584483026,0.0,0.0354534566509741,-0.0027608703720796157,0.4583333333333333,0.0,0.0,0.16044719500000001,0.003025797289091881,19.624237587641794,0.4309411161146896,24
slowrank_lb30_k5_d7_th1,slow_rank,optimistic_limit,test,-0.0005587011810314069,-0.00035346077474607274,0.003109692564860916,-0.11212864780989235,-0.002526269643365664,-2.937150492898777e-05,0.0,0.00056976085966709,-0.0011278194533178576,0.05263157894736842,0.0,0.0,0.0035913560000000004,0.0008974341256817952,2.2772963604852685,0.024263431542461005,19
slowrank_lb30_k5_d7_th1,slow_rank,optimistic_limit,full,0.11368067699136764,0.030502566238060247,0.011356752927253747,2.65138867228174,-0.009042310118172359,0.002528587056603299,0.0,0.0354534566509741,-0.0027608703720796157,0.27906976744186046,0.0,0.0,0.164038551,0.0039232314147736765,11.971711637093435,0.2515370647637858,43
slowrank_lb30_k5_d14_th0,slow_rank,taker,train,0.17880926143059095,0.08561275209428865,0.02387387384521627,3.452707577287388,-0.01992156638855358,0.006905783106320072,0.004694309229964055,0.0364102775469779,-0.0008617378904518525,0.9583333333333334,0.0,0.0,0.22990885500000002,0.001966579748919085,16.678105227156134,0.9807900587128769,24
slowrank_lb30_k5_d14_th0,slow_rank,taker,test,0.011788384979630306,0.007441060745482675,0.018015532804424233,0.4205161143975761,-0.01451859716896442,0.0006214154911608804,0.0005970252074209981,0.0069747598155178725,-0.007000971548618007,0.631578947368421,0.0,0.0,0.06638998550000001,0.0013860397317687666,17.64904679376083,1.0,19
slowrank_lb30_k5_d14_th0,slow_rank,taker,full,0.19270551882189957,0.05040657119255809,0.021490639083279375,2.2990538141655033,-0.01992156638855358,0.00412896950892415,0.002212064033522143,0.0364102775469779,-0.007000971548618007,0.813953488372093,0.0,0.0,0.29629884050000005,0.0033526194806878613,17.106431779809498,0.9892644388519002,43
slowrank_lb30_k5_d14_th0,slow_rank,optimistic_limit,train,0.202702781296781,0.09654538465633489,0.023309285154804182,3.9656457779368397,-0.019450443004740414,0.007748088370612749,0.005384806965839428,0.03715763502400704,9.918715195489369e-05,1.0,0.0,0.0,0.22990885500000002,0.001966579748919085,16.678105227156134,0.9807900587128769,24
slowrank_lb30_k5_d14_th0,slow_rank,optimistic_limit,test,0.02889325424032374,0.018181602845463996,0.017142642331015007,1.059652857430847,-0.00912706129394969,0.0015038476552300863,0.001245373988803422,0.007216610949075886,-0.005148117238298333,0.7894736842105263,0.0,0.0,0.06638998550000001,0.0013860397317687666,17.64904679376083,1.0,19
slowrank_lb30_k5_d14_th0,slow_rank,optimistic_limit,full,0.23745277853230462,0.061258354398339154,0.02081874772207109,2.8662624485281527,-0.019450443004740414,0.004989005263815759,0.0031763771321862144,0.03715763502400704,-0.005148117238298333,0.9069767441860465,0.0,0.0,0.29629884050000005,0.0033526194806878613,17.106431779809498,0.9892644388519002,43
slowrank_lb30_k5_d14_th0.5,slow_rank,taker,train,0.15703646567813978,0.07555344899794947,0.025107098048342723,2.9135514566139564,-0.019150110200547688,0.00612746864637749,0.004459896735500957,0.0364102775469779,-0.0012211589389583555,0.7916666666666666,0.0,0.0,0.22096965850000003,0.0019240483409355556,19.074958672974976,0.8658724277489597,24
slowrank_lb30_k5_d14_th0.5,slow_rank,taker,test,-0.013658627122743128,-0.008662022236193612,0.01873714978301872,-0.45493186361722326,-0.02364391567593016,-0.0007194111616116015,-0.0001951429746487321,0.005528841263601425,-0.00817775193272452,0.3157894736842105,0.0,0.0,0.05182065200000001,0.0015042220465863333,21.12824956672444,0.6117850953206239,19
slowrank_lb30_k5_d14_th0.5,slow_rank,taker,full,0.14123293602602538,0.037554507903301726,0.022524062956325586,1.6480277982934421,-0.02364391567593216,0.0031021031498241706,0.0014241005238531113,0.0364102775469779,-0.00817775193272452,0.5813953488372093,0.0,0.0,0.2727903105,0.0034282703875218967,19.980758816221208,0.7537829314134624,43
slowrank_lb30_k5_d14_th0.5,slow_rank,optimistic_limit,train,0.18390750666390399,0.08795473076484206,0.02432767667901658,3.4773479773697415,-0.018442301794605043,0.0070900243603074274,0.0052107807904960834,0.03715763502400704,-0.0004761334333279743,0.9166666666666666,0.0,0.0,0.22096965850000003,0.0019240483409355556,19.074958672974976,0.8658724277489597,24
slowrank_lb30_k5_d14_th0.5,slow_rank,optimistic_limit,test,0.006350140943853111,0.00401231429385418,0.01723452748442009,0.2409595084126926,-0.01349306609770129,0.0003361765013254528,0.0,0.006253874064353404,-0.005189447603941355,0.3684210526315789,0.0,0.0,0.05182065200000001,0.0015042220465863333,21.12824956672444,0.6117850953206239,19
slowrank_lb30_k5_d14_th0.5,slow_rank,optimistic_limit,full,0.19142548619571476,0.05009185993462162,0.021493059615975495,2.2848648842795294,-0.018442301794605043,0.004105766004013067,0.0022667940114184937,0.03715763502400704,-0.005189447603941355,0.6744186046511628,0.0,0.0,0.2727903105,0.0034282703875218967,19.980758816221208,0.7537829314134624,43
slowrank_lb30_k5_d14_th1,slow_rank,taker,train,0.1156983134009717,0.05619040994361879,0.0157145110882093,3.4867239458686603,-0.008350348178850941,0.0046053753363954385,0.0004931345909938711,0.0364102775469779,-0.0015357329756825466,0.5,0.0,0.0,0.16069652450000002,0.005631660417356829,14.131448440973609,0.4596705238556689,24
slowrank_lb30_k5_d14_th1,slow_rank,taker,test,-0.0008634679071714002,-0.0005463012123192446,0.002829985236450899,-0.19167703407916434,-0.002074195688529845,-4.545411869095213e-05,0.0,0.0,-0.0005934169816791401,0.0,0.0,0.0,0.0029426219999999998,0.00019987193724824132,1.2651646447140381,0.024263431542461005,19
slowrank_lb30_k5_d14_th1,slow_rank,taker,full,0.11473494371326587,0.030774704560685207,0.011900521330611983,2.5529593462098985,-0.008350348178850941,0.0025503576701944755,0.0,0.0364102775469779,-0.0015357329756825466,0.27906976744186046,0.0,0.0,0.1636391465,0.0058315323546050705,8.455544582842217,0.2675926220891338,43
slowrank_lb30_k5_d14_th1,slow_rank,optimistic_limit,train,0.1348395010894714,0.06520013003733327,0.014703675736533943,4.303075795955824,-0.00555667744745636,0.0053196553508415055,0.0007940322671007305,0.03715763502400704,-0.0009354539186066102,0.5,0.0,0.0,0.16069652450000002,0.005631660417356829,14.131448440973609,0.4596705238556689,24
slowrank_lb30_k5_d14_th1,slow_rank,optimistic_limit,test,0.00033821923542731724,0.00021393821782766942,0.00234069533160929,0.09256036327834921,-0.0014742807829555282,1.7800883748902108e-05,0.0,0.00033082867969325136,0.0,0.10526315789473684,0.0,0.0,0.0029426219999999998,0.00019987193724824132,1.2651646447140381,0.024263431542461005,19
slowrank_lb30_k5_d14_th1,slow_rank,optimistic_limit,full,0.13522332563786432,0.036026913758124834,0.011106259178398244,3.192332659985231,-0.00555667744745636,0.002976975470033146,0.0,0.03715763502400704,-0.0009354539186066102,0.32558139534883723,0.0,0.0,0.1636391465,0.0058315323546050705,8.455544582842217,0.2675926220891338,43
slowrank_lb30_k5_d30_th0,slow_rank,taker,train,0.19071469890658999,0.0910738901086765,0.021459503961216438,4.072461109298016,-0.01470433754787126,0.007327310977372982,0.005037935872190813,0.03688527905273986,-0.0017158978571123473,0.9583333333333334,0.0,0.0,0.2184878335,0.00012761360828851087,10.88570939976059,0.9589009861483213,24
slowrank_lb30_k5_d30_th0,slow_rank,taker,test,0.035805775887513214,0.02250349343075908,0.01674059805166966,1.3377169988452013,-0.0056327647925134006,0.0018559135531164867,0.00202210894359367,0.006015103263776966,-0.0040142092007944274,0.8421052631578947,0.0,0.0,0.06074903333333334,0.0014521813277277257,8.476603119584055,1.0,19
slowrank_lb30_k5_d30_th0,slow_rank,taker,full,0.23334916256158933,0.060275072645371575,0.01952167184906106,3.0078908553749497,-0.01470433754787126,0.004909716766654996,0.0035138476087741566,0.03688527905273986,-0.0040142092007944274,0.9069767441860465,0.0,0.0,0.2792368668333334,0.0015797949360162405,9.82294288171769,0.9770316332706827,43
slowrank_lb30_k5_d30_th0,slow_rank,optimistic_limit,train,0.2064191383293994,0.09823602187233083,0.02091841610044061,4.4900350244375655,-0.01470433754787126,0.007877614889729509,0.00552118900253018,0.03738371572334498,-0.001115815721161928,0.9583333333333334,0.0,0.0,0.2184878335,0.00012761360828851087,10.88570939976059,0.9589009861483213,24
slowrank_lb30_k5_d30_th0,slow_rank,optimistic_limit,test,0.0441797144264755,0.02772493200082926,0.016282087800426004,1.6877531182201835,-0.005154647172641469,0.0022804823320794533,0.0025037917485015715,0.0064987580901922914,-0.0032954602661093846,0.8421052631578947,0.0,0.0,0.06074903333333334,0.0014521813277277257,8.476603119584055,1.0,19
slowrank_lb30_k5_d30_th0,slow_rank,optimistic_limit,full,0.2597183913393992,0.06655290387337276,0.019015979811882928,3.3978172360635304,-0.01470433754787126,0.005404463294488787,0.003946397204708463,0.03738371572334498,-0.0032954602661093846,0.9069767441860465,0.0,0.0,0.2792368668333334,0.0015797949360162405,9.82294288171769,0.9770316332706827,43
slowrank_lb30_k5_d30_th0.5,slow_rank,taker,train,0.17728009511133624,0.08490931144681757,0.02531399435267037,3.2320885017256265,-0.01470433754787126,0.006853382239479289,0.004407472804894841,0.03688527905273986,-0.0017158978571123473,0.9166666666666666,0.0,0.0,0.21665527150000002,0.00019368516822761811,13.23262839879154,0.9178589750897794,24
slowrank_lb30_k5_d30_th0.5,slow_rank,taker,test,0.0061272735890920416,0.0038716541336016874,0.017848396749292898,0.22542659497019507,-0.01679530529954598,0.00032468312126747955,-0.0003639518673029807,0.006015103263776966,-0.0040369730119710345,0.3157894736842105,0.0,0.0,0.04492395566666667,0.0018364865440459394,12.778162911611785,0.6360485268630849,19
slowrank_lb30_k5_d30_th0.5,slow_rank,taker,full,0.1844936123450871,0.0483833286626727,0.02233388197308902,2.126758986044597,-0.016795305299544316,0.003968608210501978,0.0033967602668867336,0.03688527905273986,-0.0040369730119710345,0.6511627906976745,0.0,0.0,0.2615792271666667,0.0020301717122735586,13.032142970915231,0.7935395495524195,43
slowrank_lb30_k5_d30_th0.5,slow_rank,optimistic_limit,train,0.19618962140453,0.09357611101914931,0.02462424714793846,3.6450514235032236,-0.01470433754787126,0.007521819662504055,0.004890484445122523,0.03738371572334498,-0.001115815721161928,0.9166666666666666,0.0,0.0,0.21665527150000002,0.00019368516822761811,13.23262839879154,0.9178589750897794,24
slowrank_lb30_k5_d30_th0.5,slow_rank,optimistic_limit,test,0.01842140297002648,0.011613945464928888,0.016933194336190262,0.6903836818816931,-0.012056280436288591,0.0009642244881763286,0.0,0.0064987580901922914,-0.003438197645044272,0.47368421052631576,0.0,0.0,0.04492395566666667,0.0018364865440459394,12.778162911611785,0.6360485268630849,19
slowrank_lb30_k5_d30_th0.5,slow_rank,optimistic_limit,full,0.2182251124489878,0.05663065110331278,0.02157573383394269,2.563902131340252,-0.01470433754787126,0.004624277608731339,0.003946397204708463,0.03738371572334498,-0.003438197645044272,0.7209302325581395,0.0,0.0,0.2615792271666667,0.0020301717122735586,13.032142970915231,0.7935395495524195,43
slowrank_lb30_k5_d30_th1,slow_rank,taker,train,0.11756486214042816,0.05707237880935856,0.02036613820165652,2.735461117556292,-0.008341855164781253,0.004678741913142835,0.0,0.03688527905273986,-0.001950784867044253,0.4166666666666667,0.0,0.0,0.14257176600000002,0.0009960649245176027,7.989511486062818,0.41042011058541866,24
slowrank_lb30_k5_d30_th1,slow_rank,taker,test,0.0032829267926162142,0.002075470848892813,0.0036422313386796582,0.5710662657212748,-0.002243936420408099,0.00017266514067021692,0.0,0.0022739796300899062,0.0,0.10526315789473684,0.0,0.0,0.006404870000000002,0.0008831691625912352,1.2651646447140381,0.05199306759098787,19
slowrank_lb30_k5_d30_th1,slow_rank,taker,full,0.1212337457688355,0.03244815870361406,0.015418445831823929,2.0787944661634,-0.008341855164781253,0.0026876847346084223,0.0,0.03688527905273986,-0.001950784867044253,0.27906976744186046,0.0,0.0,0.148976636,0.0018792340871088401,5.023095791787455,0.2523016151126119,43
slowrank_lb30_k5_d30_th1,slow_rank,optimistic_limit,train,0.12836854215013793,0.06216283562023772,0.01985090894934065,3.0479453717436242,-0.0071489904040857866,0.005082681133382089,0.0,0.03738371572334498,-0.0013507552787879185,0.4166666666666667,0.0,0.0,0.14257176600000002,0.0009960649245176027,7.989511486062818,0.41042011058541866,24
slowrank_lb30_k5_d30_th1,slow_rank,optimistic_limit,test,0.0044895176976411655,0.0028376519905830566,0.003292403411239256,0.8623044875392711,-0.0016440830755705127,0.0002360468982190941,0.0,0.002876425413472994,0.0,0.10526315789473684,0.0,0.0,0.006404870000000002,0.0008831691625912352,1.2651646447140381,0.05199306759098787,19
slowrank_lb30_k5_d30_th1,slow_rank,optimistic_limit,full,0.13343437268958702,0.03557105063780486,0.015003040818361037,2.337235349262939,-0.0071489904040857866,0.0029411450759844865,0.0,0.03738371572334498,-0.0013507552787879185,0.27906976744186046,0.0,0.0,0.148976636,0.0018792340871088401,5.023095791787455,0.2523016151126119,43
slowrank_lb30_k5_d60_th0,slow_rank,taker,train,0.21224226014118552,0.10087982908618165,0.02026961064369117,4.751719982484448,-0.014704337547871371,0.008083881573827473,0.006585676251975481,0.038810748831734854,0.0,0.9166666666666666,0.0,0.0,0.21162015350000002,6.375756429559832e-05,4.693837998061905,0.9178589750897794,24
slowrank_lb30_k5_d60_th0,slow_rank,taker,test,0.046191358279898065,0.02897696619022394,0.01582779946722923,1.8126580122073228,-0.005458841778816725,0.002382588476893222,0.0019001241551803716,0.008259390195843652,-0.0026853386463453477,0.8947368421052632,0.0,0.0,0.06162358933333334,0.0009308040885104654,5.440207972270365,1.0,19
slowrank_lb30_k5_d60_th0,slow_rank,taker,full,0.2682373767014026,0.06856079369947854,0.01844568370701479,3.6042573058005773,-0.014704337547871371,0.005564705554251873,0.0033958220447423138,0.038810748831734854,-0.0026853386463453477,0.9069767441860465,0.0,0.0,0.27324374283333336,0.000994561652806073,5.023095791787455,0.9540951228058998,43
slowrank_lb30_k5_d60_th0,slow_rank,optimistic_limit,train,0.21910901888801937,0.1039893108070793,0.020057203642895254,4.942454516423023,-0.014704337547871482,0.008320674693192975,0.006585676251975481,0.038810748831734854,0.0,0.9166666666666666,0.0,0.0,0.21162015350000002,6.375756429559832e-05,4.693837998061905,0.9178589750897794,24
slowrank_lb30_k5_d60_th0,slow_rank,optimistic_limit,test,0.05161336699626906,0.03234719259394425,0.015454404389933606,2.067663786775244,-0.004740964618943577,0.002654960783176794,0.002140756014263223,0.008259390195843652,-0.0019656307378445037,0.9473684210526315,0.0,0.0,0.06162358933333334,0.0009308040885104654,5.440207972270365,1.0,19
slowrank_lb30_k5_d60_th0,slow_rank,optimistic_limit,full,0.2820313400883263,0.07179145358346362,0.018174213725649577,3.823925963767286,-0.014704337547871482,0.005817219709697453,0.003900341650561634,0.038810748831734854,-0.0019656307378445037,0.9302325581395349,0.0,0.0,0.27324374283333336,0.000994561652806073,5.023095791787455,0.9540951228058998,43
slowrank_lb30_k5_d60_th0.5,slow_rank,taker,train,0.19418449706273289,0.09266036953746459,0.021670871114218854,4.099999437282093,-0.014704337547871371,0.007456247116934045,0.006347519534680823,0.038810748831734854,-0.0002833609523016367,0.7916666666666666,0.0,0.0,0.20293045800000004,0.001003944179565681,6.491478082426038,0.8357749529726957,24
slowrank_lb30_k5_d60_th0.5,slow_rank,taker,test,0.027069812269519877,0.017039762429709615,0.019567701439471244,0.8732607597509181,-0.006037216141216217,0.0014106483287573222,0.0,0.008259390195843652,-0.002951958753766859,0.3684210526315789,0.0,0.0,0.04212277733333333,0.0012898425608529772,5.187175043327556,0.5009387637203928,19
slowrank_lb30_k5_d60_th0.5,slow_rank,taker,full,0.2265108472133952,0.05863126695531373,0.020772502692923425,2.753288644599338,-0.014704337547871371,0.0047849360244838655,0.00262519389276461,0.038810748831734854,-0.002951958753766859,0.6046511627906976,0.0,0.0,0.2450532353333334,0.0022937867404186655,5.916090599216336,0.6880634576789526,43
slowrank_lb30_k5_d60_th0.5,slow_rank,optimistic_limit,train,0.20355502172876871,0.09693331491570878,0.021293917448644863,4.355490080528511,-0.014704337547871482,0.007783666424162515,0.006347519534680823,0.038810748831734854,0.0,0.875,0.0,0.0,0.20293045800000004,0.001003944179565681,6.491478082426038,0.8357749529726957,24
slowrank_lb30_k5_d60_th0.5,slow_rank,optimistic_limit,test,0.032150418198358066,0.020219392330667274,0.019094127861466675,1.057917439233944,-0.0048396429991710566,0.0016705114137774337,0.0,0.008259390195843652,-0.0017506683484143082,0.42105263157894735,0.0,0.0,0.04212277733333333,0.0012898425608529772,5.187175043327556,0.5009387637203928,19
slowrank_lb30_k5_d60_th0.5,slow_rank,optimistic_limit,full,0.24224981900210207,0.06240481431509037,0.020356141837583847,2.9839814749038314,-0.014704337547871482,0.005082504907945851,0.0030664781203069147,0.038810748831734854,-0.0017506683484143082,0.6744186046511628,0.0,0.0,0.2450532353333334,0.0022937867404186655,5.916090599216336,0.6880634576789526,43
slowrank_lb30_k5_d60_th1,slow_rank,taker,train,0.11652938502432741,0.056583193394203146,0.021283543683547224,2.596700174040517,-0.018695269989279728,0.0046433498881560025,0.0,0.038810748831734854,-0.0014870338141929063,0.3333333333333333,0.0,0.0,0.121282526,0.0029965445462794213,3.395542381576697,0.32833608846833495,24
slowrank_lb30_k5_d60_th1,slow_rank,taker,test,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
slowrank_lb30_k5_d60_th1,slow_rank,taker,full,0.11652938502432741,0.031237478085275105,0.015913348052432615,1.9408988244340113,-0.018695269989279728,0.002591637146877769,0.0,0.038810748831734854,-0.0014870338141929063,0.18604651162790697,0.0,0.0,0.121282526,0.0029965445462794248,1.8976139657863718,0.1834920837182632,43
slowrank_lb30_k5_d60_th1,slow_rank,optimistic_limit,train,0.1211046866028993,0.05874296932699763,0.021061422187005928,2.720818494943164,-0.01751291805630595,0.004814533734653024,0.0,0.038810748831734854,-0.0008865927776746663,0.375,0.0,0.0,0.121282526,0.0029965445462794213,3.395542381576697,0.32833608846833495,24
slowrank_lb30_k5_d60_th1,slow_rank,optimistic_limit,test,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
slowrank_lb30_k5_d60_th1,slow_rank,optimistic_limit,full,0.1211046866028993,0.03241499386230284,0.01574753316154465,2.0336370515130437,-0.01751291805630595,0.0026871816193412227,0.0,0.038810748831734854,-0.0008865927776746663,0.20930232558139536,0.0,0.0,0.121282526,0.0029965445462794248,1.8976139657863718,0.1834920837182632,43
slowrank_lb30_k5_d90_th0,slow_rank,taker,train,0.20730083974896507,0.09863674076323647,0.01463785180657199,6.433848615257335,-0.003795910691874127,0.007910954350467014,0.006224989897093858,0.03575773153525286,-0.0002912255284985843,0.8333333333333334,0.0,0.0,0.20240875000000003,0.00019396542828056156,3.495411275152483,0.8768739668243744,24
slowrank_lb30_k5_d90_th0,slow_rank,taker,test,0.04831523707609864,0.030297895130809938,0.01608845592453087,1.8632893560941632,-0.005088496079212024,0.0024899337075961216,0.002565619180256551,0.008259390195843652,-0.0022998384916000925,0.7894736842105263,0.0,0.0,0.059125084666666675,0.0014639232469146814,4.175043327556326,1.0,19
slowrank_lb30_k5_d90_th0,slow_rank,taker,full,0.26563186604359834,0.06794772043365027,0.015298290707888802,4.304798399630291,-0.0050884960792156875,0.005515619647803132,0.0036102277084597567,0.03575773153525286,-0.0022998384916000925,0.813953488372093,0.0,0.0,0.2615338346666667,0.0016578886751952425,3.795227931572744,0.9311904686056514,43
