name,signal,side,tp,sl,hold,split,trades,total_return,avg_trade,win_rate,avg_win,median_win,avg_loss,profit_factor,max_drawdown,target_hit_rate,winner_ge_2_pct,bootstrap_mean_5pct,positive_year_pct,stress_trades,stress_total_return,stress_avg_trade,stress_win_rate,stress_avg_win,stress_median_win,stress_avg_loss,stress_profit_factor,stress_max_drawdown,stress_target_hit_rate,stress_winner_ge_2_pct,stress_bootstrap_mean_5pct,stress_positive_year_pct
pullback_rsi25_S_tp0.030_sl0.012_h12,pullback_rsi25,-1,0.03,0.012,12,train,34,-0.0025116764614940834,0.00010594369751030965,0.35294117647058826,0.025080457142945895,0.028410920000000027,-0.013516518181818192,1.0121134131347387,-0.07799076082931111,0.29411764705882354,0.8333333333333334,-0.004876195485294115,0.5,34,-0.029294926285038603,-0.0006940563024896903,0.35294117647058826,0.024280457142945897,0.027610920000000025,-0.014316518181818193,0.9250772810915507,-0.08466836817940482,0.29411764705882354,0.8333333333333334,-0.005676195485294116,0.5
pullback_rsi25_S_tp0.030_sl0.012_h12,pullback_rsi25,-1,0.03,0.012,12,test,31,0.035017834446276375,0.0013110806451612925,0.3548387096774194,0.028416629090909116,0.028418660000000026,-0.01359697100000001,1.1494579197087351,-0.11615385021064051,0.3548387096774194,1.0,-0.0041330134677419385,0.5,31,0.009677883454756175,0.0005110806451612925,0.3548387096774194,0.027616629090909117,0.027618660000000027,-0.014396971000000014,1.0550237268658804,-0.12258455789479994,0.3548387096774194,1.0,-0.004933013467741939,0.5
pullback_rsi25_S_tp0.030_sl0.012_h24,pullback_rsi25,-1,0.03,0.012,24,train,34,-0.03647818385716828,-0.0009131839349205061,0.29411764705882354,0.028496194000000023,0.028438345000000025,-0.01316709140780406,0.9017492017735498,-0.07799076082931133,0.29411764705882354,1.0,-0.005901222581979334,0.5,34,-0.06237541565775706,-0.0017131839349205059,0.29411764705882354,0.027696194000000028,0.027638345000000026,-0.01396709140780406,0.8262336442421626,-0.0846683681794046,0.29411764705882354,1.0,-0.006701222581979335,0.0
pullback_rsi25_S_tp0.030_sl0.012_h24,pullback_rsi25,-1,0.03,0.012,24,test,31,0.035017834446276375,0.0013110806451612925,0.3548387096774194,0.028416629090909116,0.028418660000000026,-0.01359697100000001,1.1494579197087351,-0.11615385021064051,0.3548387096774194,1.0,-0.0041330134677419385,0.5,31,0.009677883454756175,0.0005110806451612925,0.3548387096774194,0.027616629090909117,0.027618660000000027,-0.014396971000000014,1.0550237268658804,-0.12258455789479994,0.3548387096774194,1.0,-0.004933013467741939,0.5
pullback_rsi25_S_tp0.030_sl0.018_h6,pullback_rsi25,-1,0.03,0.018,6,train,35,-0.015212890427339976,-0.0002193021955931535,0.42857142857142855,0.021991869085015953,0.028400000000000026,-0.016877680656049984,0.9772611622349633,-0.0709844516925553,0.3142857142857143,0.7333333333333333,-0.005974471024196847,0.5,35,-0.04243279696770286,-0.0010193021955931525,0.4,0.022747404345649386,0.027610920000000025,-0.01686377322308818,0.8992611576198511,-0.07770786331680823,0.3142857142857143,0.7857142857142857,-0.006774471024196846,0.5
pullback_rsi25_S_tp0.030_sl0.018_h6,pullback_rsi25,-1,0.03,0.018,6,test,28,0.04965067204696072,0.0019749716886548344,0.5,0.02286908110686711,0.028409330000000024,-0.018919137729557438,1.2087803066806084,-0.07616181384360865,0.35714285714285715,0.7857142857142857,-0.004997548925370148,1.0,28,0.026424906636190126,0.001174971688654836,0.5,0.02206908110686711,0.02760933000000003,-0.01971913772955744,1.1191706964847297,-0.08064635550040977,0.35714285714285715,0.7857142857142857,-0.005797548925370146,0.5
pullback_rsi25_S_tp0.030_sl0.018_h12,pullback_rsi25,-1,0.03,0.018,12,train,33,0.007565064563380242,0.000477263865954866,0.42424242424242425,0.025603105408239343,0.028438345000000025,-0.01803651411257054,1.045958546786674,-0.07619365258467037,0.36363636363636365,0.8571428571428571,-0.006046007179599362,0.5,33,-0.018697474639670197,-0.0003227361340451327,0.42424242424242425,0.024803105408239344,0.027638345000000026,-0.018836514112570535,0.970241749447401,-0.0795744438617193,0.36363636363636365,0.8571428571428571,-0.006846007179599361,0.5
pullback_rsi25_S_tp0.030_sl0.018_h12,pullback_rsi25,-1,0.03,0.018,12,test,28,0.07010960087115348,0.0027092378571428604,0.4642857142857143,0.028473663846153872,0.028436760000000026,-0.019619931333333347,1.257760535145604,-0.07669935021355034,0.4642857142857143,1.0,-0.004183840857142861,1.0,28,0.04644626965819021,0.0019092378571428617,0.4642857142857143,0.02767366384615387,0.027636760000000028,-0.02041993133333335,1.1745309819357215,-0.07970976027406518,0.4642857142857143,1.0,-0.004983840857142859,1.0
pullback_rsi25_S_tp0.030_sl0.018_h24,pullback_rsi25,-1,0.03,0.018,24,train,33,0.034832364669520555,0.001314628976142514,0.42424242424242425,0.028654878571428604,0.028538325000000024,-0.01883081809406829,1.1212535189473554,-0.07902995810932578,0.42424242424242425,1.0,-0.005173591526117931,0.5,33,0.007879900203134005,0.0005146289761425154,0.42424242424242425,0.027854878571428602,0.02773832500000003,-0.01963081809406829,1.0455319421773293,-0.085701611545272,0.42424242424242425,1.0,-0.005973591526117929,0.5
pullback_rsi25_S_tp0.030_sl0.018_h24,pullback_rsi25,-1,0.03,0.018,24,test,28,0.07010960087115348,0.0027092378571428604,0.4642857142857143,0.028473663846153872,0.028436760000000026,-0.019619931333333347,1.257760535145604,-0.07669935021355034,0.4642857142857143,1.0,-0.004183840857142861,1.0,28,0.04644626965819021,0.0019092378571428617,0.4642857142857143,0.02767366384615387,0.027636760000000028,-0.02041993133333335,1.1745309819357215,-0.07970976027406518,0.4642857142857143,1.0,-0.004983840857142859,1.0
pullback_rsi35_S_tp0.022_sl0.012_h6,pullback_rsi35,-1,0.022,0.012,6,train,118,0.07729274034250211,0.0007575176344514311,0.4322033898305085,0.018404612762569043,0.02041014000000013,-0.012675345821279885,1.1052543697121635,-0.1537907856000278,0.3728813559322034,0.8431372549019608,-0.0016427041377307004,0.5,118,-0.019741445471140873,-4.2482365548568795e-05,0.4322033898305085,0.017604612762569045,0.01961014000000013,-0.013475345821279884,0.9944476609676377,-0.20064652124851923,0.3728813559322034,0.0,-0.0024427041377307014,0.5
pullback_rsi35_S_tp0.022_sl0.012_h6,pullback_rsi35,-1,0.022,0.012,6,test,128,-0.05253086844911392,-0.00029430870392291265,0.40625,0.018518943007920778,0.02040000000000002,-0.013166533559394913,0.9623532029218396,-0.2047762223438766,0.3515625,0.8653846153846154,-0.0025772991271031842,0.5,128,-0.14483265856774552,-0.001094308703922912,0.40625,0.017718943007920783,0.01960000000000002,-0.01396653355939491,0.8680383911764429,-0.24220328841257244,0.3515625,0.0,-0.0033772991271031833,0.5
pullback_rsi35_S_tp0.022_sl0.012_h12,pullback_rsi35,-1,0.022,0.012,12,train,114,0.15424270297421527,0.0013952746107911492,0.4473684210526316,0.01962276834232688,0.020417450000000018,-0.013360315552833017,1.1889762722344739,-0.11765133658273008,0.40350877192982454,0.8823529411764706,-0.0011960231324194672,0.5,114,0.053702716465220846,0.0005952746107911497,0.4473684210526316,0.018822768342326886,0.01961745000000002,-0.014160315552833015,1.0760691792080934,-0.16518687733506243,0.40350877192982454,0.0,-0.0019960231324194673,0.5
pullback_rsi35_S_tp0.022_sl0.012_h12,pullback_rsi35,-1,0.022,0.012,12,test,127,0.015138565116719738,0.0002563409293405677,0.4094488188976378,0.02021810726973563,0.02040000000000013,-0.013583817066666679,1.0319549827724925,-0.1899109189375976,0.4015748031496063,0.9807692307692307,-0.0021597002596358147,0.5,127,-0.08297220491224688,-0.0005436590706594321,0.4094488188976378,0.019418107269735637,0.01960000000000013,-0.014383817066666678,0.9359977937671328,-0.22802645342315164,0.4015748031496063,0.0,-0.0029597002596358146,0.5
pullback_rsi35_S_tp0.022_sl0.012_h24,pullback_rsi35,-1,0.022,0.012,24,train,112,0.16513202739879151,0.0015065075643212282,0.44642857142857145,0.020177144144079565,0.020437870000000018,-0.01355045741935485,1.2008369854387222,-0.1196689169989188,0.4375,0.96,-0.0010976444508928528,0.5,112,0.06535518037862076,0.0007065075643212287,0.44642857142857145,0.019377144144079567,0.019637870000000023,-0.01435045741935485,1.0889359615377188,-0.1670558273021474,0.4375,0.04,-0.0018976444508928521,0.5
pullback_rsi35_S_tp0.022_sl0.012_h24,pullback_rsi35,-1,0.022,0.012,24,test,127,0.02686811819170698,0.00034815874015748223,0.4094488188976378,0.02044235461538463,0.02040000000000013,-0.013583817066666679,1.0434008200424527,-0.1899109189375976,0.4094488188976378,1.0,-0.0020687222637795267,0.5,127,-0.07236787955433466,-0.0004518412598425174,0.4094488188976378,0.01964235461538464,0.01960000000000013,-0.014383817066666678,0.9468070357735737,-0.22802645342315164,0.4094488188976378,0.019230769230769232,-0.002868722263779527,0.5
pullback_rsi35_S_tp0.022_sl0.018_h6,pullback_rsi35,-1,0.022,0.018,6,train,111,-0.15273476224213967,-0.0013354588852117575,0.44144144144144143,0.01723080203903371,0.02041014000000013,-0.016008794131792854,0.8506506999818565,-0.26507099195618755,0.35135135135135137,0.7755102040816326,-0.004107239923263567,0.5,111,-0.2248694086997577,-0.0021354588852117566,0.44144144144144143,0.01643080203903371,0.01961014000000013,-0.01680879413179285,0.77254999780129,-0.3041760088279085,0.35135135135135137,0.0,-0.004907239923263564,0.5
pullback_rsi35_S_tp0.022_sl0.018_h6,pullback_rsi35,-1,0.022,0.018,6,test,120,-0.06823624414120977,-0.0004079047120538547,0.49166666666666664,0.01833627007432923,0.02040000000000002,-0.01853751639068668,0.9567128906477735,-0.1901540352648976,0.425,0.864406779661017,-0.0034060579711728198,0.5,120,-0.1536213111855732,-0.0012079047120538533,0.49166666666666664,0.01753627007432924,0.01960000000000002,-0.01933751639068668,0.8771193806423849,-0.21517798199460791,0.425,0.0,-0.004206057971172818,0.0
pullback_rsi35_S_tp0.022_sl0.018_h12,pullback_rsi35,-1,0.022,0.018,12,train,100,-0.08561037733197441,-0.0007087022043359479,0.48,0.01906339675178748,0.02041746000000002,-0.018959870471526804,0.9281171853711269,-0.2667684367558336,0.41,0.8333333333333334,-0.003863317714648423,0.5,100,-0.1560121022576596,-0.0015087022043359466,0.48,0.018263396751787484,0.019617460000000017,-0.019759870471526806,0.8531695641864416,-0.2990851841300334,0.41,0.0625,-0.004663317714648422,0.5
pullback_rsi35_S_tp0.022_sl0.018_h12,pullback_rsi35,-1,0.022,0.018,12,test,117,-0.04336530859551613,-0.0001804000168696395,0.48717948717948717,0.02023683663203953,0.02040000000000013,-0.019576774833333355,0.9820307463363768,-0.17465437954074403,0.47863247863247865,0.9824561403508771,-0.0032594284185790425,0.0,117,-0.12892330280588493,-0.0009804000168696376,0.48717948717948717,0.01943683663203953,0.01960000000000013,-0.020376774833333347,0.9061784777751772,-0.19950499128296562,0.47863247863247865,0.0,-0.0040594284185790416,0.0
pullback_rsi35_S_tp0.022_sl0.018_h24,pullback_rsi35,-1,0.022,0.018,24,train,97,-0.07352352431024345,-0.0005908246838198921,0.4742268041237113,0.02017628428704301,0.020443415000000076,-0.019321942579108,0.9418420081506179,-0.27668885952364464,0.4639175257731959,0.9347826086956522,-0.003909392780259705,0.5,97,-0.14279149610755504,-0.0013908246838198908,0.4742268041237113,0.01937628428704301,0.019643415000000074,-0.020121942579107998,0.8685368474698115,-0.3080222802637054,0.4639175257731959,0.13043478260869565,-0.004709392780259705,0.5
pullback_rsi35_S_tp0.022_sl0.018_h24,pullback_rsi35,-1,0.022,0.018,24,test,117,-0.03231174628216549,-8.0734529914527e-05,0.48717948717948717,0.02044141315789476,0.02040281999999991,-0.019576774833333355,0.991958208914715,-0.17465437954074403,0.48717948717948717,1.0,-0.0031616718846153857,0.5,117,-0.11885034672077721,-0.0008807345299145254,0.48717948717948717,0.019641413157894763,0.01960281999999991,-0.020376774833333347,0.915716184362804,-0.19950499128296562,0.48717948717948717,0.017543859649122806,-0.003961671884615385,0.0
pullback_rsi35_S_tp0.030_sl0.012_h6,pullback_rsi35,-1,0.03,0.012,6,train,111,0.1543114365396845,0.001456083660940615,0.40540540540540543,0.02198027212905876,0.028400000000000026,-0.012537681203685397,1.195320644657839,-0.1262089229173301,0.26126126126126126,0.6444444444444445,-0.0014729819199578687,0.5,111,0.05629656273647976,0.0006560836609406151,0.40540540540540543,0.021180272129058764,0.027600000000000027,-0.013337681203685395,1.08272903009999,-0.14155341292719092,0.26126126126126126,0.6444444444444445,-0.002272981919957868,0.5
pullback_rsi35_S_tp0.030_sl0.012_h6,pullback_rsi35,-1,0.03,0.012,6,test,123,0.08123231239189321,0.0008128898959372774,0.37398373983739835,0.02421811625465866,0.028400000000000026,-0.013169453123558618,1.098600330552044,-0.15156538189580815,0.3008130081300813,0.8043478260869565,-0.001928009855721731,1.0,123,-0.020088282379739697,1.2889895937277626e-05,0.37398373983739835,0.02341811625465867,0.027600000000000027,-0.013969453123558613,1.0014739555706542,-0.1784080211314628,0.3008130081300813,0.8043478260869565,-0.00272800985572173,0.5
pullback_rsi35_S_tp0.030_sl0.012_h12,pullback_rsi35,-1,0.03,0.012,12,train,102,0.15716078492322394,0.0016123541518801327,0.39215686274509803,0.024489951812352355,0.028400000000000026,-0.013147386274230975,1.201757412586499,-0.12485731618450502,0.30392156862745096,0.775,-0.0013993797051444453,0.5,102,0.06656046038734931,0.0008123541518801332,0.39215686274509803,0.023689951812352356,0.027600000000000027,-0.013947386274230979,1.0958210791921092,-0.1583952252924109,0.30392156862745096,0.775,-0.0021993797051444446,0.5
pullback_rsi35_S_tp0.030_sl0.012_h12,pullback_rsi35,-1,0.03,0.012,12,test,122,0.1667224032129151,0.0014631886937844945,0.36065573770491804,0.028005114955142116,0.028413285000000024,-0.013509179966468525,1.1694090384016456,-0.12209918477600956,0.3524590163934426,0.9772727272727273,-0.0014867888419073086,1.0,122,0.0582997077392442,0.0006631886937844951,0.36065573770491804,0.027205114955142117,0.02761328500000003,-0.014309179966468518,1.0724915850428125,-0.14985139869313235,0.3524590163934426,0.9772727272727273,-0.0022867888419073074,1.0
pullback_rsi35_S_tp0.030_sl0.012_h24,pullback_rsi35,-1,0.03,0.012,24,train,97,0.12456205471917436,0.0014084270845770876,0.36082474226804123,0.027803268205827947,0.028442120000000026,-0.013491886451612915,1.1633208890609446,-0.1713094958634449,0.35051546391752575,0.9714285714285714,-0.002014467068128515,0.5,97,0.04064567768766292,0.0006084270845770883,0.36082474226804123,0.027003268205827952,0.027642120000000027,-0.014291886451612914,1.0666038028208307,-0.20112780841111844,0.35051546391752575,0.9714285714285714,-0.0028144670681285143,0.5
pullback_rsi35_S_tp0.030_sl0.012_h24,pullback_rsi35,-1,0.03,0.012,24,test,121,0.19927582949232248,0.0017055260330578516,0.36363636363636365,0.028456697954545473,0.02841888000000003,-0.013580857922077937,1.197344847655417,-0.12209918477600956,0.36363636363636365,1.0,-0.0014167349504132236,1.0,121,0.08872262383269014,0.0009055260330578521,0.36363636363636365,0.027656697954545475,0.027618880000000026,-0.01438085792207793,1.0989488588392837,-0.14985139869313235,0.36363636363636365,1.0,-0.002216734950413223,1.0
pullback_rsi35_S_tp0.030_sl0.018_h6,pullback_rsi35,-1,0.03,0.018,6,train,103,-0.1716783672724811,-0.0016403640084312087,0.4077669902912621,0.01957769625485528,0.028221780000000026,-0.016249520255284203,0.8295460468037348,-0.26315029081732655,0.22330097087378642,0.5476190476190477,-0.004677022005524468,0.5,103,-0.23734768452557908,-0.0024403640084312084,0.4077669902912621,0.018777696254855283,0.027421780000000028,-0.0170495202552842,0.7583149217403928,-0.3023571182076725,0.22330097087378642,0.5476190476190477,-0.005477022005524466,0.5
pullback_rsi35_S_tp0.030_sl0.018_h6,pullback_rsi35,-1,0.03,0.018,6,test,112,-0.0557212391368358,-0.00027799541874928054,0.4375,0.023024587924828234,0.028400000000000026,-0.01840222690819846,0.9731437895944908,-0.20674903299338498,0.32142857142857145,0.7346938775510204,-0.003617545993175594,0.5,112,-0.13673754659171378,-0.0010779954187492787,0.4375,0.02222458792482824,0.027600000000000027,-0.01920222690819845,0.900197184984806,-0.23004213468255874,0.32142857142857145,0.7346938775510204,-0.004417545993175591,0.0
pullback_rsi35_S_tp0.030_sl0.018_h12,pullback_rsi35,-1,0.03,0.018,12,train,91,-0.178183068892818,-0.0019275610096385733,0.4065934065934066,0.022803307760140827,0.028400000000000026,-0.018872785907450385,0.8278845914475618,-0.35250912690572933,0.27472527472527475,0.6756756756756757,-0.0054977037250839135,0.5,91,-0.23604051013136307,-0.002727561009638572,0.4065934065934066,0.02200330776014083,0.027600000000000027,-0.01967278590745038,0.7663551351214105,-0.384074548919509,0.27472527472527475,0.6756756756756757,-0.006297703725083912,0.5
pullback_rsi35_S_tp0.030_sl0.018_h12,pullback_rsi35,-1,0.03,0.018,12,test,109,-0.056073094362793396,-0.0002581021959476325,0.4036697247706422,0.028011342909687566,0.02841888000000003,-0.01939434195976223,0.9776833094163709,-0.20854352369701,0.3944954128440367,0.9772727272727273,-0.003959699636073763,0.0,109,-0.1349874141847449,-0.0010581021959476303,0.4036697247706422,0.027211342909687575,0.027618880000000026,-0.020194341959762226,0.9121359837491604,-0.23117078378650158,0.3944954128440367,0.9772727272727273,-0.0047596996360737606,0.0
pullback_rsi35_S_tp0.030_sl0.018_h24,pullback_rsi35,-1,0.03,0.018,24,train,85,-0.18414134075764288,-0.0021383622145322904,0.3764705882352941,0.02638496602653702,0.028442130000000024,-0.01935999436008357,0.8228589961938164,-0.3621518665081367,0.3411764705882353,0.90625,-0.006083525147287936,0.5,85,-0.23793366355011725,-0.0029383622145322886,0.3764705882352941,0.025584966026537016,0.02764213000000003,-0.020159994360083564,0.7662465763441688,-0.3888678658226157,0.3411764705882353,0.90625,-0.006883525147287934,0.5
pullback_rsi35_S_tp0.030_sl0.018_h24,pullback_rsi35,-1,0.03,0.018,24,test,108,-0.029736019792877766,-2.5325000000022267e-06,0.4074074074074074,0.028462925909090928,0.02842625500000008,-0.019572535156250015,0.9997816535407454,-0.20854352369701,0.4074074074074074,1.0,-0.003575134833333336,0.5,108,-0.11012091830878057,-0.0008025325000000004,0.4074074074074074,0.027662925909090932,0.027626255000000086,-0.020372535156250014,0.9335245425587338,-0.23117078378650158,0.4074074074074074,1.0,-0.0043751348333333365,0.0
squeeze6_r0.15_S_tp0.022_sl0.012_h6,squeeze6_r0.15,-1,0.022,0.012,6,train,82,-0.12926036468376967,-0.0015683231624571794,0.3780487804878049,0.017450263575044887,0.02040000000000002,-0.013128640591134909,0.8079300277701714,-0.1817448516525595,0.3048780487804878,0.8064516129032258,-0.004382853417651935,0.5,82,-0.18466579590368182,-0.002368323162457179,0.36585365853658536,0.017210770147289674,0.01960000000000002,-0.013663953918080361,0.7266776900097417,-0.223352507778107,0.3048780487804878,0.0,-0.005182853417651935,0.0
squeeze6_r0.15_S_tp0.022_sl0.012_h6,squeeze6_r0.15,-1,0.022,0.012,6,test,93,0.01626079138476988,0.0003000124995793478,0.41935483870967744,0.018605402207938864,0.02040000000000002,-0.01292054673423586,1.0399896540253137,-0.18422082542916618,0.3548387096774194,0.8461538461538461,-0.002354483293538092,0.5,93,-0.05662957064516916,-0.0004999875004206519,0.41935483870967744,0.017805402207938862,0.01960000000000002,-0.013720546734235855,0.9372408694247456,-0.2062513869751642,0.3548387096774194,0.0,-0.0031544832935380914,0.5
squeeze6_r0.15_S_tp0.022_sl0.012_h12,squeeze6_r0.15,-1,0.022,0.012,12,train,81,-0.15127795829642166,-0.0018994569648496404,0.35802469135802467,0.018801726885707807,0.02040000000000002,-0.01344434795842976,0.7799246559158204,-0.189869953561838,0.32098765432098764,0.896551724137931,-0.004751885006063803,0.5,81,-0.20466265700602226,-0.0026994569648496397,0.345679012345679,0.018658313453651428,0.01960000000000002,-0.013982807374623785,0.704953013928955,-0.22661677558155913,0.32098765432098764,0.0,-0.0055518850060638026,0.0
squeeze6_r0.15_S_tp0.022_sl0.012_h12,squeeze6_r0.15,-1,0.022,0.012,12,test,92,-0.0725379528652621,-0.0006846260639028933,0.3804347826086957,0.020163433090633762,0.02040000000000002,-0.013486065895635928,0.9180627992138164,-0.22539222323151598,0.3695652173913043,0.9714285714285714,-0.0035536175435648995,0.5,92,-0.13843345673974516,-0.0014846260639028925,0.3804347826086957,0.019363433090633764,0.01960000000000002,-0.014286065895635927,0.8322674292007949,-0.26363494692175826,0.3695652173913043,0.02857142857142857,-0.004353617543564899,0.0
squeeze6_r0.15_S_tp0.022_sl0.012_h24,squeeze6_r0.15,-1,0.022,0.012,24,train,79,-0.173989098622511,-0.0022905661596289996,0.3291139240506329,0.02039511346153848,0.02040000000000002,-0.013419390124730033,0.7455741212532406,-0.20727916530781787,0.3291139240506329,1.0,-0.0052939414317809,0.0,79,-0.22472214175424698,-0.0030905661596290004,0.3291139240506329,0.01959511346153848,0.01960000000000002,-0.014219390124730025,0.6760273883401762,-0.2470053107873339,0.3291139240506329,0.0,-0.006093941431780901,0.0
squeeze6_r0.15_S_tp0.022_sl0.012_h24,squeeze6_r0.15,-1,0.022,0.012,24,test,92,-0.07140615213051671,-0.0006691046739130422,0.3804347826086957,0.020413066857142878,0.02040000000000002,-0.013614297719298257,0.9206746874999076,-0.2244469536610849,0.3804347826086957,1.0,-0.003619367250000005,0.5,92,-0.13738137032274167,-0.0014691046739130414,0.3804347826086957,0.019613066857142876,0.01960000000000002,-0.014414297719298256,0.8354976054051209,-0.2627357480422754,0.3804347826086957,0.02857142857142857,-0.004419367250000005,0.0
squeeze6_r0.15_S_tp0.022_sl0.018_h6,squeeze6_r0.15,-1,0.022,0.018,6,train,76,0.03019662527169875,0.0005656922025545944,0.5,0.01845988246889647,0.02040000000000002,-0.017328498063787282,1.0652903904853432,-0.11960644311293367,0.4342105263157895,0.8421052631578947,-0.0028947107030863786,0.5,76,-0.030583986289266285,-0.00023430779744540328,0.5,0.017659882468896472,0.01960000000000002,-0.018128498063787277,0.9741503353867526,-0.13676201054140313,0.4342105263157895,0.0,-0.0036947107030863777,0.5
squeeze6_r0.15_S_tp0.022_sl0.018_h6,squeeze6_r0.15,-1,0.022,0.018,6,test,90,-0.04324592963306362,-0.0003201427672221318,0.4666666666666667,0.01874086181213371,0.02040000000000002,-0.016998521774158493,0.9646870653509391,-0.22067339747638393,0.4,0.8571428571428571,-0.0035848324936492456,0.5,90,-0.10977892433524206,-0.0011201427672221306,0.4666666666666667,0.017940861812133713,0.01960000000000002,-0.017798521774158495,0.8819976335568017,-0.2586997361715042,0.4,0.0,-0.004384832493649245,0.0
squeeze6_r0.15_S_tp0.022_sl0.018_h12,squeeze6_r0.15,-1,0.022,0.018,12,train,74,-0.06481362991406858,-0.0007187546643848956,0.5,0.018142842292851846,0.02040000000000002,-0.019580351621621642,0.9265840901864897,-0.14249325843554939,0.43243243243243246,0.8378378378378378,-0.004268904048705824,0.0,74,-0.1186477181511626,-0.0015187546643848937,0.4864864864864865,0.017835218384784222,0.01960000000000002,-0.019854097553071423,0.85103453507047,-0.16423652176039494,0.43243243243243246,0.0,-0.005068904048705822,0.0
squeeze6_r0.15_S_tp0.022_sl0.018_h12,squeeze6_r0.15,-1,0.022,0.018,12,test,89,-0.2085691654929399,-0.002438076985564359,0.42696629213483145,0.01968835622033411,0.02040000000000002,-0.018924438982116158,0.7751751916669242,-0.32461071473820635,0.4044943820224719,0.9473684210526315,-0.005712297866617857,0.0,89,-0.26312878576897225,-0.0032380769855643566,0.42696629213483145,0.018888356220334107,0.01960000000000002,-0.019724438982116156,0.7135147010537912,-0.35831301646144054,0.4044943820224719,0.02631578947368421,-0.006512297866617854,0.0
squeeze6_r0.15_S_tp0.022_sl0.018_h24,squeeze6_r0.15,-1,0.022,0.018,24,train,72,-0.06125259106364134,-0.0006780811111111108,0.4722222222222222,0.02044105000000002,0.020401830000000072,-0.019574145789473703,0.9343631504037939,-0.14249325843554905,0.4722222222222222,0.9705882352941176,-0.004548348076388893,0.0,72,-0.1138721398530016,-0.0014780811111111095,0.4722222222222222,0.01964105000000002,0.019601830000000077,-0.020374145789473698,0.8625427163533393,-0.16423652176039494,0.4722222222222222,0.029411764705882353,-0.005348348076388891,0.0
squeeze6_r0.15_S_tp0.022_sl0.018_h24,squeeze6_r0.15,-1,0.022,0.018,24,test,85,-0.12719111933796223,-0.0014026203095093592,0.4588235294117647,0.020069438043377057,0.02040725000000013,-0.019607191521739148,0.8678138888411013,-0.2464765113649996,0.4470588235294118,0.9743589743589743,-0.005007283694117649,0.0,85,-0.18469115586528495,-0.0022026203095093576,0.4588235294117647,0.01926943804337706,0.01960725000000013,-0.020407191521739143,0.800557599352369,-0.2817191009378953,0.4470588235294118,0.07692307692307693,-0.005807283694117649,0.0
squeeze6_r0.15_S_tp0.030_sl0.012_h6,squeeze6_r0.15,-1,0.03,0.012,6,train,78,-0.1370051197129818,-0.0017345127920817703,0.3076923076923077,0.02315586144083652,0.02839999999999997,-0.012796901340045455,0.8042176539643904,-0.24215174656208172,0.23076923076923078,0.75,-0.00507200312198338,0.5,78,-0.18933392197657684,-0.0025345127920817704,0.2948717948717949,0.023335026442277175,0.027600000000000027,-0.013352683744631874,0.7308106723395854,-0.26560668891037864,0.23076923076923078,0.782608695652174,-0.005872003121983381,0.5
squeeze6_r0.15_S_tp0.030_sl0.012_h6,squeeze6_r0.15,-1,0.03,0.012,6,test,87,0.13201571452032268,0.0015911078485447,0.40229885057471265,0.022566642826096245,0.028389580000000136,-0.01252704069403807,1.2125039655050889,-0.18095067738793014,0.26436781609195403,0.7142857142857143,-0.001800030790125974,1.0,87,0.05597006621613798,0.0007911078485447002,0.40229885057471265,0.021766642826096243,0.027589580000000138,-0.013327040694038068,1.099315693217421,-0.2005116089674277,0.26436781609195403,0.7142857142857143,-0.0026000307901259748,0.5
squeeze6_r0.15_S_tp0.030_sl0.012_h12,squeeze6_r0.15,-1,0.03,0.012,12,train,76,-0.13357377887298238,-0.0017202749457038708,0.3026315789473684,0.025295786433254478,0.028400000000000026,-0.0134442261101575,0.8165153326125686,-0.25943099869613007,0.25,0.8260869565217391,-0.005305721666869874,0.5,76,-0.1848046451358748,-0.002520274945703871,0.3026315789473684,0.02449578643325448,0.027600000000000027,-0.014244226110157493,0.7462846251192752,-0.28236452144332935,0.25,0.8260869565217391,-0.006105721666869873,0.5
squeeze6_r0.15_S_tp0.030_sl0.012_h12,squeeze6_r0.15,-1,0.03,0.012,12,test,83,0.02329492309981407,0.0004614118107934262,0.3493975903614458,0.026110775914061055,0.028400000000000026,-0.013313246689109564,1.0532707805298882,-0.21152170007790927,0.3132530120481928,0.896551724137931,-0.003158905889022685,0.5,83,-0.0424645332729785,-0.00033858818920657274,0.3493975903614458,0.02531077591406106,0.027600000000000027,-0.014113246689109559,0.9631252398135018,-0.2303761863835797,0.3132530120481928,0.896551724137931,-0.003958905889022686,0.5
squeeze6_r0.15_S_tp0.030_sl0.012_h24,squeeze6_r0.15,-1,0.03,0.012,24,train,74,-0.1431724414678769,-0.0019176655835641254,0.28378378378378377,0.027107083496521252,0.028400000000000026,-0.01341803786057909,0.8004555233104713,-0.24726022704100836,0.25675675675675674,0.9047619047619048,-0.005357585286750002,0.5,74,-0.19255152146188115,-0.0027176655835641256,0.28378378378378377,0.02630708349652125,0.027600000000000027,-0.014218037860579083,0.7331223539863003,-0.27056131741530565,0.25675675675675674,0.9047619047619048,-0.006157585286750002,0.5
